max_bins,interactions,learning_rate,max_rounds,min_samples_leaf,max_leaves,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
65535.0,16.0,0.1,25.0,1.0,100000.0,0.165,0.074,0.0606,0.136,0.1432,0.1443,90002564674661.3,95673434680493.14,95643296106550.11,28.28
65535.0,16.0,0.1,500.0,32.0,100.0,0.1897,0.0833,0.0549,0.1339,0.1424,0.1447,95845233070442.62,100456626230450.48,102660167953888.1,20.87
65535.0,2.0,0.1,500.0,32.0,100000.0,0.2137,0.0786,0.0593,0.1319,0.1428,0.1444,98766369038729.23,103838595133283.1,105942421822556.53,36.07
65535.0,2.0,100.0,500.0,1.0,100.0,-4889968.2256,-4835856.1348,-4892975.1419,328.9955,327.154,329.2616,9.455569331782341e+17,9.393450506594075e+17,9.435695006784664e+17,6.51
1024.0,2.0,100.0,500.0,32.0,100.0,-4770888.6461,-4713492.7355,-4742334.5354,324.965,322.9884,324.1535,9.467899905580719e+17,9.391292738242144e+17,9.417814609137668e+17,3.53
65535.0,2.0,100.0,25.0,1.0,100000.0,-5189594.4835,-5111417.6764,-5173089.5661,338.925,336.346,338.5553,9.414029524636552e+17,9.307507710822808e+17,9.368125348699151e+17,7.09
1024.0,2.0,0.0001,25.0,32.0,100000.0,-0.0133,-0.0158,-0.0164,0.1498,0.1499,0.1501,7062245276819.423,7186072103818.833,7206971911710.426,3.89
1024.0,16.0,100.0,500.0,1.0,100.0,-4866228.8596,-4812613.164,-4860179.805,328.1959,326.3668,328.1563,9.452154001127625e+17,9.401627437766122e+17,9.433670655127384e+17,4.38
4.0,2.0,100.0,25.0,32.0,100.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,2.51
4.0,16.0,0.1,500.0,32.0,100000.0,0.0874,0.0785,0.0599,0.1421,0.1428,0.1443,106504195461410.33,106471275313803.66,108128801883077.86,4.5
4.0,16.0,0.0001,25.0,32.0,100.0,-0.0137,-0.0134,-0.014,0.1498,0.1498,0.1499,10315132007460.477,10293290887754.668,10345112374470.656,3.04
1024.0,2.0,100.0,500.0,32.0,100000.0,-4778387.141,-4720958.9994,-4752264.8738,325.2203,323.2441,324.4927,9.467964844560728e+17,9.389545637449347e+17,9.417506185927782e+17,3.54
4.0,16.0,0.0001,25.0,1.0,100000.0,-0.0137,-0.0134,-0.014,0.1498,0.1498,0.1499,10314996068225.498,10295109934931.125,10346733487823.012,3.03
1024.0,2.0,0.1,25.0,1.0,100000.0,0.1692,0.0796,0.0589,0.1356,0.1427,0.1444,102870429808532.69,106430090374870.17,107893349386202.34,4.52
4.0,16.0,100.0,500.0,1.0,100.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,4.45
65535.0,16.0,0.0001,500.0,1.0,100.0,0.1131,0.0367,0.0291,0.1401,0.146,0.1467,57798957856144.305,62069945630297.984,62492872714961.89,98.8
65535.0,2.0,0.0001,25.0,32.0,100.0,-0.0133,-0.0158,-0.0164,0.1498,0.1499,0.1501,7066037215404.869,7179509822020.388,7214630343054.631,10.41
4.0,2.0,0.1,25.0,1.0,100.0,0.0696,0.0775,0.0612,0.1435,0.1429,0.1442,118211359681875.44,118136980567597.0,118906528943420.9,2.5
65535.0,16.0,100.0,25.0,32.0,100000.0,-4786581.3345,-4727486.6374,-4758828.0168,325.499,323.4675,324.7167,9.470839224046097e+17,9.388337132837992e+17,9.417880528375075e+17,5.59
1024.0,2.0,0.1,25.0,32.0,100000.0,0.1733,0.0786,0.0569,0.1353,0.1428,0.1446,104728405097996.62,108557409047368.72,109306806606628.1,4.07
65535.0,2.0,100.0,500.0,32.0,100000.0,-4786581.3345,-4727486.6374,-4758828.0168,325.499,323.4675,324.7167,9.470839224046097e+17,9.388337132837992e+17,9.417880528375075e+17,6.79
65535.0,16.0,0.0001,500.0,1.0,100000.0,0.2471,0.0299,0.023,0.1291,0.1465,0.1471,37047116379115.734,48501024310212.61,49034277411538.19,146.26
65535.0,2.0,100.0,25.0,32.0,100.0,-4777229.3724,-4719622.3953,-4746853.8728,325.1809,323.1984,324.3079,9.468612907791228e+17,9.390668226378483e+17,9.41668755514488e+17,4.89
1024.0,16.0,100.0,500.0,1.0,100000.0,-4870090.5598,-4812050.3024,-4863396.7783,328.3261,326.3477,328.2649,9.452574614057665e+17,9.391878443153192e+17,9.432587507323514e+17,4.46
4.0,16.0,0.0001,25.0,1.0,100.0,-0.0137,-0.0134,-0.014,0.1498,0.1498,0.1499,10314996068225.498,10295109934931.125,10346733487823.012,3.04
1024.0,2.0,0.1,500.0,1.0,100.0,0.1493,0.0823,0.0597,0.1372,0.1425,0.1443,97537557490779.86,100523199244805.61,101754904198653.73,4.39
65535.0,2.0,0.0001,25.0,1.0,100000.0,0.0393,-0.0158,-0.0166,0.1458,0.1499,0.1501,4387869175381.6895,7127048011653.258,7187200001644.92,33.81
4.0,2.0,100.0,500.0,1.0,100.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,3.31
65535.0,2.0,0.0001,500.0,32.0,100000.0,0.0788,0.025,0.0204,0.1428,0.1469,0.1473,51546860119992.76,53664527079614.26,53859124477384.02,135.44
4.0,16.0,0.1,25.0,32.0,100000.0,0.0886,0.0788,0.0599,0.142,0.1428,0.1443,105486887117454.92,105510256770460.16,107086401865227.81,2.97
1024.0,16.0,0.1,25.0,32.0,100.0,0.154,0.0861,0.0567,0.1368,0.1422,0.1446,99193712696864.67,101588536772451.81,103623198717960.56,3.67
65535.0,2.0,0.1,500.0,32.0,100.0,0.184,0.0799,0.0578,0.1344,0.1427,0.1445,93963210461064.81,98968791378540.81,100419438302844.67,19.89
1024.0,2.0,100.0,25.0,32.0,100000.0,-4778387.141,-4720958.9994,-4752264.8738,325.2203,323.2441,324.4927,9.467964844560728e+17,9.389545637449347e+17,9.417506185927782e+17,2.83
65535.0,2.0,0.1,25.0,32.0,100000.0,0.2104,0.0767,0.0578,0.1322,0.143,0.1445,99682002491913.16,104657508642941.53,106761082677470.78,16.29
1024.0,16.0,0.0001,500.0,32.0,100000.0,0.0646,0.0357,0.0289,0.1439,0.1461,0.1467,59800292455492.51,61230326002254.95,61485208568609.23,25.6
65535.0,2.0,0.1,25.0,1.0,100.0,0.2933,0.0817,0.0579,0.1251,0.1426,0.1445,85439860694549.98,98033782044287.22,99873316989094.55,7.31
4.0,16.0,0.1,25.0,1.0,100000.0,0.0853,0.0776,0.0598,0.1423,0.1429,0.1443,107281858683195.78,107738148118466.52,109192903787539.7,3.02
4.0,16.0,100.0,500.0,32.0,100.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,4.19
65535.0,2.0,0.1,25.0,32.0,100.0,0.1805,0.078,0.0565,0.1347,0.1428,0.1446,95999974079395.39,100766837155374.1,102468372053934.05,9.99
4.0,2.0,0.1,500.0,1.0,100000.0,0.0742,0.0804,0.0631,0.1432,0.1427,0.1441,116033966344679.94,115934259089028.12,116909572380687.83,3.45
4.0,2.0,0.1,25.0,1.0,100000.0,0.0696,0.0775,0.0612,0.1435,0.1429,0.1442,118211359681875.44,118136980567597.0,118906528943420.9,2.54
1024.0,2.0,100.0,25.0,32.0,100.0,-4770888.6461,-4713492.7355,-4742334.5354,324.965,322.9884,324.1535,9.467899905580719e+17,9.391292738242144e+17,9.417814609137668e+17,2.81
1024.0,2.0,100.0,500.0,1.0,100.0,-4866228.8596,-4812613.164,-4860179.805,328.1959,326.3668,328.1563,9.452154001127625e+17,9.401627437766122e+17,9.433670655127384e+17,3.5
4.0,2.0,0.0001,25.0,32.0,100.0,-0.0181,-0.018,-0.0181,0.1501,0.1501,0.1502,7311842824099.739,7298949656467.333,7316749160005.544,2.5
4.0,2.0,100.0,25.0,1.0,100000.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,2.52
4.0,16.0,0.0001,500.0,32.0,100000.0,0.0296,0.0322,0.0272,0.1466,0.1464,0.1468,60694466618179.69,60507865969996.375,60903529525517.66,12.96
4.0,2.0,0.0001,500.0,32.0,100.0,0.0027,0.0029,0.0028,0.1486,0.1486,0.1486,44883345418318.4,44796442585896.72,44902869516157.24,7.99
1024.0,16.0,100.0,25.0,1.0,100.0,-4866228.8596,-4812613.164,-4860179.805,328.1959,326.3668,328.1563,9.452154001127625e+17,9.401627437766122e+17,9.433670655127384e+17,3.81
65535.0,2.0,0.0001,25.0,32.0,100000.0,-0.0109,-0.0158,-0.0164,0.1496,0.1499,0.1501,6939357350034.499,7124807230743.583,7150576587547.99,15.51
1024.0,16.0,0.1,25.0,32.0,100000.0,0.183,0.084,0.0551,0.1345,0.1424,0.1447,105437495473532.19,109008545950411.25,110483154444111.69,4.51
4.0,16.0,100.0,25.0,32.0,100000.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,3.0
4.0,16.0,0.1,25.0,1.0,100.0,0.0853,0.0776,0.0598,0.1423,0.1429,0.1443,107281858683195.78,107738148118466.52,109192903787539.7,3.0
1024.0,2.0,0.0001,500.0,1.0,100000.0,0.0594,0.0262,0.0214,0.1443,0.1468,0.1472,53736293193677.586,55399788137501.07,55415212190521.03,24.46
1024.0,2.0,0.0001,500.0,1.0,100.0,0.0464,0.0288,0.0241,0.1453,0.1466,0.147,57279432939248.45,58072650290807.375,58426163891320.305,15.52
65535.0,16.0,0.0001,25.0,1.0,100000.0,0.0435,-0.0113,-0.0125,0.1455,0.1496,0.1498,7396524975185.427,10128857085914.758,10221801147408.496,34.05
65535.0,16.0,100.0,500.0,32.0,100000.0,-4786581.3345,-4727486.6374,-4758828.0168,325.499,323.4675,324.7167,9.470839224046097e+17,9.388337132837992e+17,9.417880528375075e+17,7.7
1024.0,16.0,0.0001,500.0,1.0,100000.0,0.0676,0.0353,0.0287,0.1437,0.1461,0.1467,59203564824706.83,60841083962168.445,60936181473487.84,26.63
4.0,2.0,0.1,25.0,32.0,100.0,0.0696,0.0775,0.0612,0.1435,0.1429,0.1442,118211359681875.44,118136980567597.0,118906528943420.9,2.5
65535.0,2.0,100.0,500.0,32.0,100.0,-4777229.3724,-4719622.3953,-4746853.8728,325.1809,323.1984,324.3079,9.468612907791228e+17,9.390668226378483e+17,9.41668755514488e+17,6.47
4.0,16.0,0.1,500.0,32.0,100.0,0.0874,0.0785,0.0599,0.1421,0.1428,0.1443,106504195461410.33,106471275313803.66,108128801883077.86,4.47
65535.0,2.0,0.0001,500.0,1.0,100000.0,0.2226,0.0018,-0.001,0.1312,0.1486,0.1489,15747479194417.82,27283490044887.387,27558818827387.562,139.82
4.0,2.0,0.0001,500.0,1.0,100.0,0.0027,0.0029,0.0028,0.1486,0.1486,0.1486,44883345418318.4,44796442585896.72,44902869516157.24,7.95
65535.0,2.0,0.1,500.0,1.0,100000.0,0.1536,0.0793,0.0619,0.1369,0.1428,0.1442,87631332169358.64,92495569433721.42,92972797146030.06,52.42
4.0,16.0,0.0001,500.0,1.0,100000.0,0.0296,0.0322,0.0272,0.1466,0.1464,0.1468,60700414800074.25,60539234147685.19,60922125977620.11,13.01
4.0,16.0,100.0,25.0,1.0,100000.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,2.97
1024.0,2.0,0.1,25.0,32.0,100.0,0.1446,0.0815,0.0581,0.1376,0.1426,0.1445,99905232812284.69,102488637241177.84,104070572048238.12,3.14
4.0,16.0,0.1,500.0,1.0,100.0,0.0835,0.077,0.0592,0.1424,0.1429,0.1444,108379280642440.98,108564858084111.89,110150903038684.44,4.43
1024.0,16.0,100.0,25.0,32.0,100000.0,-4778387.141,-4720958.9994,-4752264.8738,325.2203,323.2441,324.4927,9.467964844560728e+17,9.389545637449347e+17,9.417506185927782e+17,3.33
4.0,16.0,0.0001,500.0,32.0,100.0,0.0296,0.0322,0.0272,0.1466,0.1464,0.1468,60694466618179.69,60507865969996.375,60903529525517.66,13.07
65535.0,2.0,0.0001,500.0,32.0,100.0,0.0571,0.0271,0.0221,0.1445,0.1467,0.1472,54688489804258.44,56060865563797.99,56407492645019.516,96.55
4.0,16.0,0.1,500.0,1.0,100000.0,0.0835,0.077,0.0592,0.1424,0.1429,0.1444,108379280642440.98,108564858084111.89,110150903038684.44,4.43
4.0,16.0,0.1,25.0,32.0,100.0,0.0886,0.0788,0.0599,0.142,0.1428,0.1443,105486887117454.92,105510256770460.16,107086401865227.81,3.07
1024.0,16.0,0.0001,25.0,32.0,100000.0,-0.009,-0.0112,-0.0123,0.1494,0.1496,0.1498,10068267566941.477,10183108431507.975,10237665886309.738,4.41
4.0,16.0,100.0,25.0,32.0,100.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,2.98
65535.0,16.0,0.0001,500.0,32.0,100000.0,0.087,0.0343,0.0278,0.1422,0.1462,0.1468,57243863304964.31,59321595586858.81,59613090388650.43,139.09
65535.0,2.0,0.1,500.0,1.0,100.0,0.2962,0.0835,0.0593,0.1248,0.1424,0.1444,83340575554915.16,96078009677768.03,97926201520607.08,11.86
65535.0,16.0,100.0,500.0,32.0,100.0,-4777229.3724,-4719622.3953,-4746853.8728,325.1809,323.1984,324.3079,9.468612907791228e+17,9.390668226378483e+17,9.41668755514488e+17,7.46
65535.0,16.0,0.0001,500.0,32.0,100.0,0.0648,0.0357,0.0289,0.1439,0.1461,0.1467,59790077752181.11,61134240778901.3,61560556629705.445,96.2
65535.0,2.0,0.1,25.0,1.0,100000.0,0.1517,0.0782,0.0605,0.137,0.1428,0.1443,87323740171833.06,92159871758327.58,92674901572618.19,27.86
1024.0,16.0,0.1,25.0,1.0,100000.0,0.1782,0.083,0.0564,0.1349,0.1425,0.1446,104449971096168.84,107582856514364.52,109556877608640.52,4.58
1024.0,2.0,100.0,500.0,1.0,100000.0,-4870090.5598,-4812050.3024,-4863396.7783,328.3261,326.3477,328.2649,9.452574614057665e+17,9.391878443153192e+17,9.432587507323514e+17,3.56
1024.0,16.0,0.1,500.0,1.0,100000.0,0.1782,0.083,0.0564,0.1349,0.1425,0.1446,104449971096168.84,107582856514364.52,109556877608640.52,6.92
4.0,2.0,100.0,500.0,32.0,100.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,3.3
1024.0,16.0,0.0001,500.0,1.0,100.0,0.0525,0.0356,0.0294,0.1448,0.1461,0.1466,61230616152505.06,62010558624036.19,62421635649485.61,17.14
1024.0,16.0,0.1,500.0,32.0,100000.0,0.183,0.0841,0.0551,0.1345,0.1424,0.1447,105434820519614.89,109007275981402.64,110484448944041.4,6.68
1024.0,2.0,0.1,25.0,1.0,100.0,0.1459,0.0807,0.0585,0.1375,0.1426,0.1444,99276353739159.34,102017536509170.69,103470967234134.16,3.14
65535.0,16.0,100.0,25.0,32.0,100.0,-4777229.3724,-4719622.3953,-4746853.8728,325.1809,323.1984,324.3079,9.468612907791228e+17,9.390668226378483e+17,9.41668755514488e+17,5.38
65535.0,16.0,0.1,25.0,32.0,100000.0,0.22,0.081,0.0554,0.1314,0.1426,0.1447,101801164928713.33,106349399050554.1,108854757725635.2,17.58
65535.0,2.0,100.0,500.0,1.0,100000.0,-5189594.4835,-5111417.6764,-5173089.5661,338.925,336.346,338.5553,9.414029524636552e+17,9.307507710822808e+17,9.368125348699151e+17,8.69
4.0,2.0,0.1,25.0,32.0,100000.0,0.0696,0.0775,0.0612,0.1435,0.1429,0.1442,118211359681875.44,118136980567597.0,118906528943420.9,2.51
1024.0,16.0,100.0,25.0,32.0,100.0,-4770888.6461,-4713492.7355,-4742334.5354,324.965,322.9884,324.1535,9.467899905580719e+17,9.391292738242144e+17,9.417814609137668e+17,3.28
4.0,16.0,0.0001,25.0,32.0,100000.0,-0.0137,-0.0134,-0.014,0.1498,0.1498,0.1499,10315132007460.477,10293290887754.668,10345112374470.656,3.0
1024.0,16.0,0.1,25.0,1.0,100.0,0.1565,0.0852,0.0572,0.1366,0.1423,0.1445,98941199396409.9,101595840613592.03,103390557437892.34,3.72
65535.0,2.0,0.0001,500.0,1.0,100.0,0.1066,0.0294,0.0233,0.1406,0.1466,0.1471,53459530826481.32,57746792906775.06,58108393204249.125,95.4
65535.0,16.0,0.0001,25.0,32.0,100000.0,-0.0066,-0.0113,-0.0123,0.1493,0.1496,0.1498,9945505699727.488,10121976006880.27,10181370599583.83,14.83
4.0,2.0,100.0,25.0,32.0,100000.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,2.53
4.0,2.0,0.0001,25.0,32.0,100000.0,-0.0181,-0.018,-0.0181,0.1501,0.1501,0.1502,7311842824099.739,7298949656467.333,7316749160005.544,2.52
65535.0,16.0,0.0001,25.0,32.0,100.0,-0.009,-0.0113,-0.0123,0.1494,0.1496,0.1498,10072035006342.42,10176518304522.844,10245280144110.197,11.33
1024.0,2.0,0.1,500.0,1.0,100000.0,0.1723,0.0811,0.0601,0.1354,0.1426,0.1443,102025450155530.25,105639280290174.92,107098881123194.86,5.96
1024.0,16.0,0.0001,25.0,32.0,100.0,-0.0102,-0.0113,-0.0123,0.1495,0.1496,0.1498,10135518533055.81,10185998087075.352,10250854503356.979,3.73
4.0,2.0,0.0001,25.0,1.0,100.0,-0.0181,-0.018,-0.0181,0.1501,0.1501,0.1502,7311842824099.739,7298949656467.333,7316749160005.544,2.53
1024.0,16.0,0.0001,25.0,1.0,100.0,-0.0101,-0.0113,-0.0123,0.1495,0.1496,0.1498,10132608691270.018,10183832205990.72,10252888853362.451,3.74
1024.0,2.0,100.0,25.0,1.0,100000.0,-4870090.5598,-4812050.3024,-4863396.7783,328.3261,326.3477,328.2649,9.452574614057665e+17,9.391878443153192e+17,9.432587507323514e+17,2.87
65535.0,16.0,0.1,500.0,1.0,100000.0,0.1651,0.074,0.0606,0.1359,0.1432,0.1443,90019790227940.95,95704656629841.33,95672723505990.64,54.25
1024.0,16.0,0.0001,500.0,32.0,100.0,0.0511,0.0359,0.0294,0.1449,0.1461,0.1467,60714693692193.06,61462943223309.68,61839906606910.85,17.2
4.0,16.0,100.0,500.0,32.0,100000.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,4.24
4.0,16.0,100.0,25.0,1.0,100.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,3.0
65535.0,16.0,0.1,500.0,32.0,100000.0,0.2202,0.081,0.0554,0.1314,0.1426,0.1447,101777666088506.58,106336785873941.38,108837890925512.45,36.92
1024.0,16.0,0.1,500.0,32.0,100.0,0.154,0.0861,0.0567,0.1368,0.1422,0.1446,99198255262676.3,101591908343104.88,103630974501178.66,5.37
1024.0,2.0,0.1,500.0,32.0,100.0,0.1481,0.0829,0.0593,0.1373,0.1425,0.1444,98066959221686.66,100910418353074.47,102241330276059.9,4.37
1024.0,16.0,100.0,25.0,1.0,100000.0,-4870090.5598,-4812050.3024,-4863396.7783,328.3261,326.3477,328.2649,9.452574614057665e+17,9.391878443153192e+17,9.432587507323514e+17,3.34
1024.0,2.0,0.0001,500.0,32.0,100.0,0.0438,0.0278,0.023,0.1455,0.1467,0.1471,55974499333730.42,56748701717070.85,57052825116538.18,15.28
1024.0,2.0,0.0001,25.0,1.0,100000.0,-0.0129,-0.0158,-0.0164,0.1497,0.1499,0.1501,7048582824712.221,7194145348847.743,7200858674562.725,4.05
1024.0,2.0,100.0,25.0,1.0,100.0,-4866228.8596,-4812613.164,-4860179.805,328.1959,326.3668,328.1563,9.452154001127625e+17,9.401627437766122e+17,9.433670655127384e+17,2.82
65535.0,16.0,0.1,500.0,1.0,100.0,0.3023,0.0855,0.0565,0.1243,0.1423,0.1446,85658226000829.05,98092933539143.95,100257508850114.3,12.93
4.0,2.0,0.0001,500.0,1.0,100000.0,0.0027,0.0029,0.0028,0.1486,0.1486,0.1486,44883345418318.4,44796442585896.72,44902869516157.24,8.05
4.0,2.0,0.1,500.0,1.0,100.0,0.0742,0.0804,0.0631,0.1432,0.1427,0.1441,116033966344679.94,115934259089028.12,116909572380687.83,3.5
4.0,2.0,0.0001,25.0,1.0,100000.0,-0.0181,-0.018,-0.0181,0.1501,0.1501,0.1502,7311842824099.739,7298949656467.333,7316749160005.544,2.53
65535.0,16.0,100.0,25.0,1.0,100.0,-4889968.2256,-4835856.1348,-4892975.1419,328.9955,327.154,329.2616,9.455569331782341e+17,9.393450506594075e+17,9.435695006784664e+17,5.38
1024.0,16.0,100.0,500.0,32.0,100000.0,-4778387.141,-4720958.9994,-4752264.8738,325.2203,323.2441,324.4927,9.467964844560728e+17,9.389545637449347e+17,9.417506185927782e+17,4.43
65535.0,2.0,100.0,25.0,1.0,100.0,-4889968.2256,-4835856.1348,-4892975.1419,328.9955,327.154,329.2616,9.455569331782341e+17,9.393450506594075e+17,9.435695006784664e+17,4.89
1024.0,2.0,0.0001,25.0,1.0,100.0,-0.0144,-0.0158,-0.0163,0.1498,0.1499,0.1501,7126747902725.43,7184927360704.637,7220527069200.061,3.18
65535.0,16.0,100.0,25.0,1.0,100000.0,-5189594.4835,-5111417.6764,-5173089.5661,338.925,336.346,338.5553,9.414029524636552e+17,9.307507710822808e+17,9.368125348699151e+17,7.55
4.0,2.0,0.1,500.0,32.0,100000.0,0.0746,0.0806,0.0632,0.1431,0.1426,0.1441,115944713510006.4,115852096778546.72,116880925883359.75,3.54
65535.0,16.0,0.0001,25.0,1.0,100.0,-0.0047,-0.0111,-0.0122,0.1491,0.1496,0.1498,9862219285119.771,10214542655915.777,10287227043648.451,10.37
1024.0,2.0,0.1,500.0,32.0,100000.0,0.1768,0.0804,0.0582,0.135,0.1427,0.1445,103786367995231.97,107803095751965.34,108326295193114.8,5.71
65535.0,16.0,100.0,500.0,1.0,100.0,-4889968.2256,-4835856.1348,-4892975.1419,328.9955,327.154,329.2616,9.455569331782341e+17,9.393450506594075e+17,9.435695006784664e+17,7.39
4.0,16.0,0.0001,500.0,1.0,100.0,0.0296,0.0322,0.0272,0.1466,0.1464,0.1468,60700414800074.25,60539234147685.19,60922125977620.11,13.29
65535.0,2.0,100.0,25.0,32.0,100000.0,-4786581.3345,-4727486.6374,-4758828.0168,325.499,323.4675,324.7167,9.470839224046097e+17,9.388337132837992e+17,9.417880528375075e+17,5.23
4.0,2.0,100.0,500.0,1.0,100000.0,-3620239.7225,-3654605.5605,-3631860.8068,283.0777,284.4041,283.6738,9.585399600037226e+17,9.664052533490002e+17,9.624654661171578e+17,3.31
4.0,2.0,0.0001,500.0,32.0,100000.0,0.0027,0.0029,0.0028,0.1486,0.1486,0.1486,44883345418318.4,44796442585896.72,44902869516157.24,8.97
1024.0,16.0,0.1,500.0,1.0,100.0,0.1565,0.0852,0.0572,0.1366,0.1423,0.1445,98941199396409.9,101595840613592.03,103390557437892.34,5.36
1024.0,8.0,0.1,100.0,8.0,10000.0,0.1775,0.0843,0.0579,0.1349,0.1424,0.1445,104445825431021.4,107721161375347.77,109158790570153.69,6.43
1024.0,16.0,100.0,500.0,32.0,100.0,-4770888.6461,-4713492.7355,-4742334.5354,324.965,322.9884,324.1535,9.467899905580719e+17,9.391292738242144e+17,9.417814609137668e+17,4.37
65535.0,16.0,0.1,25.0,1.0,100.0,0.3017,0.0854,0.0563,0.1243,0.1423,0.1446,85738486804846.84,98129614744588.44,100317144093997.48,7.8
256.0,8.0,0.1,100.0,8.0,10000.0,0.1305,0.0876,0.0563,0.1387,0.1421,0.1446,106251396429333.3,107449209428450.1,109363724726033.19,4.51
4096.0,8.0,0.1,100.0,8.0,10000.0,0.2619,0.0822,0.0557,0.1278,0.1425,0.1446,101216349067022.12,108747494447071.08,111363570185246.67,14.92
1024.0,4.0,0.1,100.0,8.0,10000.0,0.1748,0.0807,0.0583,0.1351,0.1426,0.1444,102697745549005.17,106475695437442.1,107597640630242.77,6.09
1024.0,16.0,0.1,100.0,8.0,10000.0,0.1791,0.0834,0.0563,0.1348,0.1424,0.1446,104452980686443.55,107622845141476.66,109593588255645.48,6.96
1024.0,8.0,0.01,100.0,8.0,10000.0,0.1692,0.0798,0.0563,0.1356,0.1427,0.1446,105006315664522.34,108104821954248.7,109308555204653.36,7.18
1024.0,8.0,1.0,100.0,8.0,10000.0,0.1042,0.0579,0.0373,0.1408,0.1444,0.1461,128499278925767.27,131333102677655.53,131292794458412.47,6.16
1024.0,8.0,0.1,50.0,8.0,10000.0,0.1775,0.0843,0.0579,0.1349,0.1424,0.1445,104445825431021.4,107721161375347.77,109158790570153.69,6.3
1024.0,8.0,0.1,200.0,8.0,10000.0,0.1775,0.0843,0.0579,0.1349,0.1424,0.1445,104445825431021.4,107721161375347.77,109158790570153.69,6.38
1024.0,8.0,0.1,100.0,4.0,10000.0,0.1775,0.0838,0.058,0.1349,0.1424,0.1445,104277780744705.62,107632649116172.36,108996208076655.89,6.38
1024.0,8.0,0.1,100.0,16.0,10000.0,0.1769,0.0841,0.0581,0.135,0.1424,0.1445,104220449718831.34,107570929163463.58,109036062523960.69,6.39
