gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.01,0.25,0.75,10.0,0.15,0.5753,-0.0067,-0.0525,0.097,0.1493,0.1527,76662329127826.88,112466820427131.8,119470310134904.84,12.4
1.0,0.75,0.75,10.0,0.9,0.4159,0.074,0.0163,0.1137,0.1432,0.1476,71680496200087.47,92929510270947.42,96503554321453.52,16.84
100.0,0.75,0.25,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,18.4
0.0,0.75,0.75,25.0,0.3,0.9981,0.0362,-0.0407,0.0064,0.1461,0.1518,6431401100446.081,116989431574814.12,122764216550311.1,54.27
100.0,0.5,0.5,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,6.57
0.0,0.5,0.25,50.0,0.9,0.9959,0.007,-0.0384,0.0095,0.1483,0.1517,11770270342656.557,140107986298083.5,140704279413626.72,35.52
1.0,0.75,0.25,25.0,0.15,0.5002,0.0632,0.0191,0.1052,0.144,0.1474,67284749498868.81,95947761641945.5,99586581115564.7,18.89
100.0,0.75,0.5,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,31.59
100.0,0.5,0.5,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,6.56
0.0,0.25,0.25,10.0,0.3,0.5524,0.0333,-0.0644,0.0995,0.1463,0.1536,80444153206480.31,115135376716770.95,116353408624057.44,6.33
0.0001,0.75,0.75,25.0,0.75,0.9984,0.0331,-0.047,0.006,0.1463,0.1523,7946363940628.87,116264989543120.84,122571016852338.44,54.75
1.0,0.25,0.75,25.0,0.75,0.4202,0.0179,-0.0475,0.1133,0.1474,0.1523,87224245790767.47,109674704092482.6,114255525269144.6,30.74
0.01,0.5,0.25,100.0,0.6,0.9777,0.0056,-0.0356,0.0222,0.1484,0.1515,47305183027060.805,137138397291238.06,140428053561643.36,47.94
0.01,0.5,0.5,10.0,0.15,0.7223,0.0525,-0.0316,0.0784,0.1448,0.1512,55844068274582.414,102601661577772.56,107464433664162.66,13.0
100.0,0.5,0.25,5.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,4.36
0.0,0.5,0.5,100.0,0.75,0.9971,0.0047,-0.0479,0.0081,0.1484,0.1524,8680591421589.394,138755936590458.06,139878656892959.4,92.11
0.01,0.25,0.25,5.0,0.45,0.2407,0.0644,0.0052,0.1296,0.1439,0.1485,85037575763223.39,94867647681606.64,97919777808315.66,3.36
0.0,0.75,0.25,25.0,0.9,0.9984,0.0461,-0.0108,0.006,0.1453,0.1497,6642219406149.06,117894906949822.16,121138211390400.95,22.22
100.0,0.5,0.75,50.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,36.84
1.0,0.5,0.75,100.0,0.45,0.5769,0.0335,0.0056,0.0968,0.1463,0.1484,70796038864513.45,106283781518779.5,107893986239600.52,138.23
100.0,0.5,0.5,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,26.62
0.0001,0.75,0.75,10.0,0.9,0.7941,0.0428,-0.0298,0.0675,0.1456,0.1511,41498703840082.24,101709829050731.69,108689028736027.52,18.79
100.0,0.75,0.75,10.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,21.8
0.0,0.75,0.5,25.0,0.3,0.998,0.0358,-0.0294,0.0066,0.1461,0.151,6955070600935.082,116839947018775.31,123241289573898.78,39.38
0.0,0.75,0.75,100.0,0.15,0.9998,0.0193,-0.0546,0.0019,0.1473,0.1529,1673343921390.025,120170852538581.22,125986472422678.38,118.55
0.0,0.25,0.75,25.0,0.45,0.8583,-0.0727,-0.1136,0.056,0.1541,0.1571,64514996243597.99,151829126534938.2,154066363004333.4,33.67
100.0,0.5,0.75,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,36.2
100.0,0.5,0.75,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,19.14
100.0,0.25,0.25,5.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,3.53
0.0001,0.5,0.25,100.0,0.15,0.9963,0.0137,-0.0441,0.0091,0.1477,0.1521,14725531764672.787,140758641846501.8,143728216330708.47,45.53
1.0,0.5,0.25,50.0,0.6,0.4967,0.0565,-0.0013,0.1055,0.1445,0.1489,75261795713334.08,102152794096863.84,107703614636017.23,34.87
100.0,0.75,0.25,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,4.44
1.0,0.5,0.75,10.0,0.45,0.3943,0.0554,0.0061,0.1158,0.1446,0.1484,73523682403315.62,95279920311867.8,97519523633741.98,16.87
0.0,0.25,0.25,10.0,0.45,0.5524,0.0333,-0.0644,0.0995,0.1463,0.1536,80444153206480.31,115135376716770.95,116353408624057.44,6.51
1.0,0.25,0.5,25.0,0.45,0.4049,0.012,-0.0374,0.1148,0.1479,0.1516,88109041776877.47,109855738600146.69,112600235211890.84,24.41
1.0,0.25,0.75,50.0,0.15,0.4438,0.0051,-0.0602,0.111,0.1484,0.1533,91921006285265.6,115552914141750.7,121566017485280.95,58.96
0.01,0.75,0.5,5.0,0.9,0.3164,0.0777,0.0397,0.123,0.1429,0.1459,78052432018220.48,92474018141099.58,95484579128513.84,6.26
0.0001,0.75,0.25,100.0,0.6,0.9995,0.0406,-0.0175,0.0032,0.1457,0.1502,6877318741173.297,120400099744717.72,123927349894146.1,41.75
0.0001,0.25,0.25,100.0,0.6,0.9322,-0.0694,-0.1329,0.0387,0.1538,0.1584,57342164410547.59,186368892354242.5,185546071534522.9,35.03
1.0,0.25,0.25,50.0,0.9,0.3726,0.0177,-0.0254,0.1178,0.1475,0.1507,95795628422551.3,113148843109202.06,116072289123468.7,27.93
1.0,0.5,0.25,5.0,0.3,0.1738,0.0856,0.0531,0.1352,0.1423,0.1448,86821219617540.78,92264299417808.6,92289411666595.44,4.12
0.0001,0.5,0.5,10.0,0.3,0.7213,0.0415,-0.0376,0.0785,0.1456,0.1516,53845580380768.13,104310975726439.28,107788348319287.12,13.37
0.0001,0.75,0.5,10.0,0.45,0.7818,0.0336,-0.0335,0.0695,0.1462,0.1513,43788188137914.99,101969522027250.06,107686635714963.34,13.9
1.0,0.75,0.75,5.0,0.15,0.2237,0.0891,0.045,0.1311,0.142,0.1455,83570582958000.12,91287517170052.58,94017476556083.48,8.53
1.0,0.5,0.75,25.0,0.15,0.5173,0.0366,0.0035,0.1034,0.146,0.1486,69655524974674.18,99960984167149.44,101061378878102.98,43.69
0.0,0.25,0.25,5.0,0.15,0.2381,0.0723,0.0105,0.1299,0.1433,0.1481,85137602185998.69,93345199162761.66,96082920942460.12,3.37
1.0,0.75,0.5,5.0,0.3,0.2035,0.089,0.0473,0.1328,0.142,0.1453,84939931417207.11,91822613175083.3,93281493084471.88,6.22
0.01,0.25,0.75,50.0,0.45,0.9059,-0.0916,-0.1704,0.0456,0.1554,0.161,76358659823189.95,163528549433092.97,168926010823967.12,62.7
0.0,0.75,0.5,50.0,0.6,0.9998,0.0374,-0.0232,0.0023,0.146,0.1506,2164887722719.4343,117525533169426.8,123234897443248.88,66.05
100.0,0.5,0.5,50.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,27.56
0.01,0.75,0.75,5.0,0.75,0.3266,0.0788,0.0225,0.1221,0.1428,0.1472,77247797738040.14,94455385076847.23,96873140456687.58,8.47
0.0001,0.25,0.75,100.0,0.3,0.9332,-0.0516,-0.1633,0.0385,0.1526,0.1605,53737318495362.86,172000390131636.3,179791444467529.06,101.49
0.0,0.75,0.5,25.0,0.6,0.998,0.0358,-0.0294,0.0066,0.1461,0.151,6955070600935.082,116839947018775.31,123241289573898.78,38.98
0.01,0.75,0.5,10.0,0.6,0.787,0.0537,-0.0066,0.0687,0.1447,0.1493,44394768165446.48,100843229895075.95,105038613285366.22,13.67
1.0,0.25,0.75,10.0,0.75,0.3243,0.0528,-0.0175,0.1223,0.1448,0.1501,82964567226915.95,97535804463317.23,101680632377222.98,11.86
0.0,0.5,0.5,50.0,0.75,0.9958,0.0082,-0.0534,0.0096,0.1482,0.1528,11323731912901.951,137867128544087.56,140311328372910.2,62.72
100.0,0.25,0.25,25.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.14
0.0,0.25,0.25,25.0,0.9,0.8758,-0.0384,-0.1343,0.0524,0.1516,0.1585,74258794820072.77,166896689802545.97,166716966260642.7,16.9
1.0,0.5,0.75,100.0,0.6,0.5769,0.0335,0.0056,0.0968,0.1463,0.1484,70796038864513.45,106283781518779.5,107893986239600.52,135.76
0.0001,0.75,0.25,50.0,0.9,0.9995,0.0398,-0.0162,0.0033,0.1458,0.1501,6934020107623.6,120890343076266.42,124288159119471.4,36.29
0.0001,0.5,0.5,10.0,0.6,0.7213,0.0415,-0.0376,0.0785,0.1456,0.1516,53845580380768.13,104310975726439.28,107788348319287.12,13.06
100.0,0.5,0.25,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,15.54
100.0,0.5,0.5,5.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,6.56
100.0,0.5,0.75,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,35.41
0.01,0.25,0.5,50.0,0.15,0.909,-0.0964,-0.1638,0.0449,0.1558,0.1606,81713513951391.69,169103195394005.53,178042892118379.6,48.61
0.01,0.5,0.25,10.0,0.15,0.679,0.0612,0.0053,0.0843,0.1441,0.1485,58983898297074.89,100875114740800.16,105223281710341.28,7.99
100.0,0.75,0.75,100.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,43.39
100.0,0.25,0.25,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,10.98
0.0001,0.25,0.5,25.0,0.45,0.852,-0.0688,-0.1388,0.0572,0.1538,0.1588,67688197562732.125,153569561262496.25,156366278752411.7,24.6
100.0,0.25,0.25,50.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.07
0.01,0.5,0.25,50.0,0.75,0.9761,0.0108,-0.0362,0.023,0.148,0.1515,46875953704540.33,135334224173571.94,137671440436855.31,34.43
1.0,0.25,0.5,100.0,0.3,0.4263,0.0281,-0.0525,0.1127,0.1467,0.1527,94250880263681.5,116573640643654.62,120608014411781.12,61.18
0.0001,0.25,0.5,5.0,0.6,0.262,0.0658,0.0093,0.1278,0.1438,0.1482,84800039587959.92,96174232373828.56,99488617055246.58,4.65
100.0,0.75,0.75,5.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,8.76
1.0,0.75,0.75,100.0,0.3,0.6303,0.0507,-0.0021,0.0905,0.1449,0.149,62057286716181.4,105351872101358.95,105814449158307.12,152.67
0.01,0.5,0.75,25.0,0.45,0.9613,-0.0017,-0.0503,0.0293,0.1489,0.1525,39694403441744.37,126907934485950.28,128062014793208.3,48.23
100.0,0.5,0.5,10.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,14.2
0.0001,0.75,0.75,25.0,0.15,0.9984,0.0331,-0.047,0.006,0.1463,0.1523,7946363940628.87,116264989543120.84,122571016852338.44,55.72
0.0,0.5,0.75,100.0,0.45,0.9971,-0.0224,-0.0683,0.008,0.1504,0.1539,8509456483502.316,138388421777008.4,141139713514058.25,134.61
0.0,0.5,0.5,50.0,0.45,0.9958,0.0082,-0.0534,0.0096,0.1482,0.1528,11323731912901.951,137867128544087.56,140311328372910.2,62.84
0.0001,0.75,0.75,100.0,0.15,0.9996,0.0178,-0.0461,0.0028,0.1474,0.1522,5286427232682.252,121671895235109.16,125229416752632.3,130.33
0.01,0.75,0.25,50.0,0.9,0.9865,0.0412,-0.0067,0.0173,0.1457,0.1493,26791422228217.69,118418017233111.06,120697634310664.69,34.72
1.0,0.5,0.75,10.0,0.9,0.3943,0.0554,0.0061,0.1158,0.1446,0.1484,73523682403315.62,95279920311867.8,97519523633741.98,16.49
0.01,0.25,0.5,50.0,0.3,0.909,-0.0964,-0.1638,0.0449,0.1558,0.1606,81713513951391.69,169103195394005.53,178042892118379.6,47.27
0.01,0.5,0.5,100.0,0.75,0.9809,0.0327,-0.0495,0.0206,0.1463,0.1525,41449630263089.63,134196297862438.88,138909513884281.86,95.31
100.0,0.25,0.5,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,10.34
0.01,0.5,0.25,25.0,0.75,0.9631,0.0269,-0.0366,0.0286,0.1468,0.1515,47389164489789.6,130550657047848.77,133080753533912.05,20.07
100.0,0.5,0.25,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,15.6
0.0001,0.25,0.75,25.0,0.15,0.8568,-0.0659,-0.1174,0.0563,0.1536,0.1573,65200501226210.01,150231308879588.66,155722281474863.4,32.9
0.0,0.25,0.5,100.0,0.3,0.9333,-0.1157,-0.1739,0.0384,0.1571,0.1613,53250028727404.13,175353412921470.44,188319438955658.4,70.58
0.0,0.5,0.5,25.0,0.9,0.9816,0.0124,-0.0603,0.0202,0.1478,0.1533,23951168870459.848,131058209128448.0,133840479812781.92,35.21
100.0,0.75,0.25,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,4.38
100.0,0.5,0.25,50.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,17.04
0.0001,0.25,0.5,50.0,0.6,0.9277,-0.0915,-0.161,0.04,0.1554,0.1604,59534504289581.234,176365056122197.03,182147329931630.4,47.54
0.0,0.5,0.5,5.0,0.9,0.3021,0.0739,0.0355,0.1243,0.1432,0.1462,79458977224245.89,94600457867738.42,94918602649556.6,6.21
0.0001,0.75,0.5,50.0,0.45,0.9995,0.0329,-0.0208,0.0032,0.1463,0.1504,6064864128316.435,118056413261947.7,123149015930453.6,67.97
1.0,0.5,0.75,25.0,0.6,0.5173,0.0366,0.0035,0.1034,0.146,0.1486,69655524974674.18,99960984167149.44,101061378878102.98,42.77
0.0,0.75,0.25,10.0,0.75,0.7681,0.0581,-0.0109,0.0716,0.1444,0.1497,46290055041560.5,100695530951972.14,104275728908469.12,8.18
100.0,0.5,0.5,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,26.05
0.01,0.25,0.25,100.0,0.6,0.9062,-0.0463,-0.1078,0.0456,0.1522,0.1567,91155503108582.98,179164135674389.47,178574478597155.34,34.44
1.0,0.25,0.25,25.0,0.75,0.3614,0.04,-0.0152,0.1189,0.1458,0.15,91459891245129.78,106488704362600.31,108914080816869.3,14.63
0.0,0.25,0.75,50.0,0.6,0.9211,-0.0806,-0.1653,0.0418,0.1546,0.1607,58705073033546.95,163658538591954.2,174472278386900.06,61.39
0.01,0.25,0.25,10.0,0.15,0.5447,0.0135,-0.0768,0.1004,0.1478,0.1545,80493666532823.97,112557113226159.28,118437101989068.44,6.26
0.0,0.75,0.5,50.0,0.75,0.9998,0.0374,-0.0232,0.0023,0.146,0.1506,2164887722719.4343,117525533169426.8,123234897443248.88,65.05
0.0,0.25,0.25,50.0,0.45,0.9298,-0.0544,-0.1219,0.0394,0.1528,0.1577,59319420719468.62,184624993082435.84,185104450929360.72,27.51
100.0,0.75,0.5,100.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,31.72
0.0,0.25,0.25,10.0,0.9,0.5524,0.0333,-0.0644,0.0995,0.1463,0.1536,80444153206480.31,115135376716770.95,116353408624057.44,6.32
0.0001,0.5,0.75,5.0,0.9,0.2998,0.0687,0.0352,0.1245,0.1436,0.1462,79286470785550.97,94910785706979.88,94686327002687.44,8.05
0.0001,0.5,0.5,5.0,0.15,0.3022,0.071,0.034,0.1243,0.1434,0.1463,79386118460840.12,94621943984798.08,96233081574772.16,6.17
1.0,0.75,0.75,100.0,0.45,0.6303,0.0507,-0.0021,0.0905,0.1449,0.149,62057286716181.4,105351872101358.95,105814449158307.12,152.4
0.01,0.75,0.75,10.0,0.3,0.7985,0.0469,-0.0152,0.0668,0.1452,0.15,42469811804116.49,102207842841733.4,107159891262589.92,18.3
100.0,0.5,0.25,10.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,8.68
0.0,0.5,0.5,5.0,0.3,0.3021,0.0739,0.0355,0.1243,0.1432,0.1462,79458977224245.89,94600457867738.42,94918602649556.6,6.13
0.01,0.25,0.75,10.0,0.45,0.5753,-0.0067,-0.0525,0.097,0.1493,0.1527,76662329127826.88,112466820427131.8,119470310134904.84,12.44
0.01,0.5,0.25,100.0,0.75,0.9777,0.0056,-0.0356,0.0222,0.1484,0.1515,47305183027060.805,137138397291238.06,140428053561643.36,47.82
0.0001,0.5,0.25,25.0,0.9,0.9851,0.0335,-0.0493,0.0181,0.1463,0.1525,24155234389098.75,132771432708674.69,137654977419924.2,22.48
0.01,0.75,0.5,100.0,0.9,0.9892,0.0295,-0.0237,0.0155,0.1466,0.1506,24320485995121.79,115845073246517.22,121516635822063.88,100.33
100.0,0.25,0.5,100.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,16.94
0.0,0.5,0.75,10.0,0.15,0.721,0.0148,-0.0275,0.0786,0.1477,0.1509,52495403768947.77,106125302197480.14,109715368858083.28,17.47
0.01,0.75,0.5,10.0,0.75,0.787,0.0537,-0.0066,0.0687,0.1447,0.1493,44394768165446.48,100843229895075.95,105038613285366.22,13.52
1.0,0.5,0.75,5.0,0.15,0.2139,0.0718,0.0386,0.1319,0.1433,0.1459,84234680947782.48,92710155316618.58,92875737678559.52,7.94
0.0001,0.25,0.5,50.0,0.3,0.9277,-0.0915,-0.161,0.04,0.1554,0.1604,59534504289581.234,176365056122197.03,182147329931630.4,47.41
0.0001,0.5,0.5,25.0,0.45,0.981,-0.0001,-0.0553,0.0205,0.1488,0.1529,24792316980867.14,134302476091694.72,135321284855633.88,36.61
100.0,0.25,0.75,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,22.0
1.0,0.75,0.75,100.0,0.75,0.6303,0.0507,-0.0021,0.0905,0.1449,0.149,62057286716181.4,105351872101358.95,105814449158307.12,150.62
0.0001,0.75,0.25,10.0,0.9,0.7646,0.0567,-0.013,0.0722,0.1445,0.1498,46315188653370.66,101280712473642.02,105437903169297.2,8.15
100.0,0.75,0.75,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,20.17
100.0,0.25,0.25,100.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,12.11
100.0,0.75,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,9.05
0.01,0.25,0.75,25.0,0.9,0.8437,-0.0467,-0.111,0.0588,0.1522,0.1569,73143297865109.28,147645720436813.53,152588419133440.94,32.24
0.0,0.75,0.25,100.0,0.45,0.9998,0.0412,-0.0159,0.0021,0.1457,0.15,2094230061278.16,121317262873877.38,124160717312764.16,36.95
1.0,0.25,0.25,10.0,0.75,0.2667,0.0648,0.0034,0.1274,0.1439,0.1486,84356915614643.17,93656151410818.16,97324021055665.44,6.06
0.01,0.25,0.5,50.0,0.6,0.909,-0.0964,-0.1638,0.0449,0.1558,0.1606,81713513951391.69,169103195394005.53,178042892118379.6,47.06
1.0,0.5,0.75,50.0,0.3,0.5665,0.0346,-0.0085,0.098,0.1462,0.1495,68193091131043.97,102309737898401.2,106227300225263.34,79.88
0.0001,0.5,0.25,25.0,0.3,0.9851,0.0335,-0.0493,0.0181,0.1463,0.1525,24155234389098.75,132771432708674.69,137654977419924.2,21.86
100.0,0.5,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,8.79
0.0,0.75,0.75,5.0,0.75,0.3246,0.0799,0.0252,0.1223,0.1427,0.147,77319951443941.44,94287130014284.86,97187369772236.92,8.27
0.01,0.75,0.5,10.0,0.15,0.787,0.0537,-0.0066,0.0687,0.1447,0.1493,44394768165446.48,100843229895075.95,105038613285366.22,13.61
1.0,0.75,0.5,100.0,0.3,0.5958,0.0669,0.0148,0.0946,0.1437,0.1477,63896999388096.125,98415538523305.4,102337466098397.69,105.74
100.0,0.25,0.5,100.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,16.89
0.0,0.5,0.5,25.0,0.75,0.9816,0.0124,-0.0603,0.0202,0.1478,0.1533,23951168870459.848,131058209128448.0,133840479812781.92,35.21
0.0,0.75,0.5,5.0,0.6,0.3145,0.0747,0.04,0.1232,0.1431,0.1458,78184741673156.89,93785363283303.52,94702795847931.8,6.17
1.0,0.75,0.25,50.0,0.15,0.5474,0.0577,0.0268,0.1001,0.1444,0.1468,67285768519385.78,100225398383806.6,101858738545355.2,34.7
100.0,0.5,0.75,100.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,36.98
1.0,0.5,0.75,10.0,0.15,0.3943,0.0554,0.0061,0.1158,0.1446,0.1484,73523682403315.62,95279920311867.8,97519523633741.98,16.45
0.0,0.25,0.25,10.0,0.15,0.5524,0.0333,-0.0644,0.0995,0.1463,0.1536,80444153206480.31,115135376716770.95,116353408624057.44,6.3
1.0,0.5,0.25,25.0,0.3,0.4532,0.0477,0.0043,0.11,0.1452,0.1485,74358178069600.95,100414089698327.56,102299714751010.56,18.54
1.0,0.5,0.75,50.0,0.6,0.5665,0.0346,-0.0085,0.098,0.1462,0.1495,68193091131043.97,102309737898401.2,106227300225263.34,79.64
0.01,0.5,0.75,5.0,0.75,0.3056,0.0763,0.0378,0.124,0.143,0.146,78847599567433.52,93881060886281.6,93138882191790.6,8.02
0.01,0.25,0.25,25.0,0.45,0.8628,-0.0789,-0.1027,0.0551,0.1545,0.1563,87273436310709.8,161385970432940.47,160563126031514.06,15.56
1.0,0.5,0.25,10.0,0.75,0.3153,0.0721,0.0229,0.1231,0.1433,0.1471,78786927493440.8,93788437180775.95,95891241571352.77,7.73
100.0,0.75,0.5,100.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,31.63
0.01,0.5,0.75,5.0,0.45,0.3056,0.0763,0.0378,0.124,0.143,0.146,78847599567433.52,93881060886281.6,93138882191790.6,8.05
0.0001,0.25,0.5,5.0,0.15,0.262,0.0658,0.0093,0.1278,0.1438,0.1482,84800039587959.92,96174232373828.56,99488617055246.58,4.64
100.0,0.25,0.75,50.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,23.24
1.0,0.25,0.25,100.0,0.15,0.3726,0.0177,-0.0254,0.1178,0.1475,0.1507,95795628422551.3,113148843109202.06,116072289123468.7,31.5
1.0,0.5,0.5,10.0,0.15,0.3847,0.0647,0.0117,0.1167,0.1439,0.148,74925567312114.38,95376225947162.56,97998931600725.69,12.37
0.01,0.75,0.5,100.0,0.6,0.9892,0.0295,-0.0237,0.0155,0.1466,0.1506,24320485995121.79,115845073246517.22,121516635822063.88,101.07
0.01,0.5,0.25,50.0,0.9,0.9761,0.0108,-0.0362,0.023,0.148,0.1515,46875953704540.33,135334224173571.94,137671440436855.31,34.54
1.0,0.25,0.5,50.0,0.6,0.4258,0.02,-0.0357,0.1127,0.1473,0.1515,93850362894338.42,116812435363455.16,121704029763115.12,45.74
0.01,0.5,0.75,5.0,0.15,0.3056,0.0763,0.0378,0.124,0.143,0.146,78847599567433.52,93881060886281.6,93138882191790.6,8.06
0.0,0.25,0.25,100.0,0.75,0.9331,-0.0698,-0.1295,0.0385,0.1539,0.1582,55628868134590.39,184234375475500.88,185771990838099.44,33.92
0.0,0.75,0.5,100.0,0.15,0.9998,0.0316,-0.0236,0.0019,0.1464,0.1506,1804628781329.592,119135105657549.16,123251604643797.52,78.73
100.0,0.25,0.25,100.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.0
100.0,0.25,0.75,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,13.21
0.0001,0.25,0.5,25.0,0.3,0.852,-0.0688,-0.1388,0.0572,0.1538,0.1588,67688197562732.125,153569561262496.25,156366278752411.7,24.58
0.0,0.25,0.25,50.0,0.3,0.9298,-0.0544,-0.1219,0.0394,0.1528,0.1577,59319420719468.62,184624993082435.84,185104450929360.72,27.51
0.0001,0.5,0.5,5.0,0.75,0.3022,0.071,0.034,0.1243,0.1434,0.1463,79386118460840.12,94621943984798.08,96233081574772.16,6.12
0.01,0.5,0.75,10.0,0.45,0.7231,0.014,-0.0464,0.0783,0.1477,0.1523,53922987335388.75,102205485034248.22,108829862401906.2,18.61
0.0001,0.5,0.75,100.0,0.6,0.9968,-0.0199,-0.0683,0.0084,0.1502,0.1539,12170791390797.48,136215908715342.34,138857108234796.23,136.43
0.0,0.5,0.5,5.0,0.75,0.3021,0.0739,0.0355,0.1243,0.1432,0.1462,79458977224245.89,94600457867738.42,94918602649556.6,6.17
0.0,0.5,0.25,10.0,0.15,0.6755,0.0455,-0.0127,0.0848,0.1453,0.1498,57736561087506.99,103068974908307.58,107291766508232.88,8.0
0.0001,0.5,0.5,10.0,0.9,0.7213,0.0415,-0.0376,0.0785,0.1456,0.1516,53845580380768.13,104310975726439.28,107788348319287.12,13.1
0.01,0.75,0.75,50.0,0.45,0.9871,0.0294,-0.0462,0.0169,0.1466,0.1522,22670092056245.188,116053469057217.84,120997884878605.95,87.79
1.0,0.75,0.25,100.0,0.45,0.5503,0.0581,0.0233,0.0998,0.1444,0.1471,67204364349764.84,101020675877965.1,102808016815580.58,53.27
1.0,0.25,0.25,10.0,0.3,0.2667,0.0648,0.0034,0.1274,0.1439,0.1486,84356915614643.17,93656151410818.16,97324021055665.44,6.11
0.01,0.25,0.75,25.0,0.75,0.8437,-0.0467,-0.111,0.0588,0.1522,0.1569,73143297865109.28,147645720436813.53,152588419133440.94,32.52
