max_bins,interactions,learning_rate,max_rounds,min_samples_leaf,max_leaves,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
4.0,16.0,0.1,500.0,32.0,100000.0,0.1088,0.0925,0.0937,0.1405,0.1417,0.1417,108338853853805.75,108711130772269.9,108435611086646.1,3.6
4.0,16.0,0.0001,25.0,32.0,100.0,-0.012,-0.012,-0.0122,0.1497,0.1497,0.1498,9759813612597.451,9759219318268.99,9763220678649.607,2.13
1024.0,2.0,100.0,500.0,32.0,100000.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,2.31
4.0,16.0,0.0001,25.0,1.0,100000.0,-0.012,-0.012,-0.0122,0.1497,0.1497,0.1498,9759813612597.451,9759219318268.99,9763220678649.607,2.13
1024.0,2.0,0.1,25.0,1.0,100000.0,0.1145,0.0943,0.0919,0.14,0.1416,0.1418,106275338167540.66,107655402952439.88,106381011295386.47,1.85
4.0,16.0,100.0,500.0,1.0,100.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,3.19
65535.0,16.0,0.0001,500.0,1.0,100.0,0.0604,0.0572,0.0567,0.1442,0.1445,0.1446,70149653855835.484,70339405554315.19,70340812326377.72,13.47
65535.0,2.0,0.0001,25.0,32.0,100.0,-0.0149,-0.0151,-0.0151,0.1499,0.1499,0.15,6669927803659.502,6678073816657.14,6685638984679.737,1.86
4.0,2.0,0.1,25.0,1.0,100.0,0.0881,0.0892,0.0829,0.1421,0.142,0.1425,115802246552858.67,115950106333974.89,115372285159347.05,1.61
65535.0,16.0,100.0,25.0,32.0,100000.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,2.25
1024.0,2.0,0.1,25.0,32.0,100000.0,0.1131,0.0953,0.0917,0.1401,0.1415,0.1419,106175626173237.77,107406406900740.94,106433539993379.0,2.07
65535.0,2.0,100.0,500.0,32.0,100000.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,2.79
65535.0,16.0,0.0001,500.0,1.0,100000.0,0.0604,0.0572,0.0567,0.1442,0.1445,0.1446,70159688071886.26,70353586171800.76,70359591625784.586,13.57
65535.0,2.0,100.0,25.0,32.0,100.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,1.79
1024.0,16.0,100.0,500.0,1.0,100000.0,-5350178.7544,-5351178.2466,-5341327.1113,344.1288,344.144,344.0165,9.376468355366405e+17,9.351881585843524e+17,9.338830032080599e+17,4.55
4.0,16.0,0.0001,25.0,1.0,100.0,-0.012,-0.012,-0.0122,0.1497,0.1497,0.1498,9759813612597.451,9759219318268.99,9763220678649.607,2.14
1024.0,2.0,0.1,500.0,1.0,100.0,0.116,0.0952,0.0923,0.1399,0.1415,0.1418,106076810321392.75,107523436009582.88,106011321684108.75,2.57
65535.0,2.0,0.0001,25.0,1.0,100000.0,-0.0149,-0.0151,-0.0151,0.1499,0.1499,0.15,6668714912448.805,6678403025312.561,6684523086840.71,1.86
4.0,2.0,100.0,500.0,1.0,100.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,2.3
65535.0,2.0,0.0001,500.0,32.0,100000.0,0.0505,0.0479,0.0476,0.145,0.1452,0.1453,66322999950892.05,66464445178940.51,66551620396011.07,11.28
4.0,16.0,0.1,25.0,32.0,100000.0,0.1097,0.0926,0.0922,0.1404,0.1417,0.1418,106908266076163.44,107370961551313.5,107354049200999.22,2.12
1024.0,16.0,0.1,25.0,32.0,100.0,0.1249,0.0979,0.0994,0.1392,0.1413,0.1413,103770841566922.4,105595163532556.62,103527137159465.28,2.36
65535.0,2.0,0.1,500.0,32.0,100.0,0.1149,0.0962,0.0919,0.14,0.1414,0.1418,106188221376539.22,107490560877678.89,106282576832684.17,2.54
1024.0,2.0,100.0,25.0,32.0,100000.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,1.8
65535.0,2.0,0.1,25.0,32.0,100000.0,0.1131,0.0953,0.0917,0.1401,0.1415,0.1419,106175626173237.77,107406406900740.94,106433539993379.0,1.87
1024.0,16.0,0.0001,500.0,32.0,100000.0,0.0604,0.0577,0.057,0.1442,0.1444,0.1445,70267638435610.52,70432928031384.84,70476732608987.92,13.53
65535.0,2.0,0.1,25.0,1.0,100.0,0.1143,0.0944,0.092,0.14,0.1416,0.1418,106191686641495.33,107554673473144.02,106279490701447.75,1.87
4.0,16.0,0.1,25.0,1.0,100000.0,0.1114,0.0922,0.0921,0.1402,0.1417,0.1418,106713269118907.36,107281050502847.6,107223541367934.89,2.13
4.0,16.0,100.0,500.0,32.0,100.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,3.23
65535.0,2.0,0.1,25.0,32.0,100.0,0.1131,0.0953,0.0916,0.1401,0.1415,0.1419,106175780036173.64,107406171573684.98,106435134331252.94,1.87
4.0,2.0,0.1,500.0,1.0,100000.0,0.0896,0.0894,0.0837,0.142,0.142,0.1425,115925284786353.66,116047272788363.72,115416094726369.89,2.64
4.0,2.0,0.1,25.0,1.0,100000.0,0.0881,0.0892,0.0829,0.1421,0.142,0.1425,115802246552858.67,115950106333974.89,115372285159347.05,1.61
1024.0,2.0,100.0,25.0,32.0,100.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,1.8
1024.0,2.0,100.0,500.0,1.0,100.0,-5350179.1009,-5351178.574,-5341327.6514,344.1288,344.144,344.0165,9.376468575191741e+17,9.351881611830688e+17,9.33883155006913e+17,2.33
4.0,2.0,0.0001,25.0,32.0,100.0,-0.0179,-0.0179,-0.018,0.1501,0.1501,0.1502,6820973424182.251,6819996812892.292,6823779203022.065,1.61
4.0,2.0,100.0,25.0,1.0,100000.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,1.61
4.0,16.0,0.0001,500.0,32.0,100000.0,0.0551,0.0549,0.0535,0.1446,0.1446,0.1448,66160097835468.81,66176866319133.94,66169107341967.34,14.61
4.0,2.0,0.0001,500.0,32.0,100.0,0.0058,0.006,0.0054,0.1483,0.1483,0.1484,46039788878131.945,46025328587243.516,46066318203550.61,7.09
1024.0,16.0,100.0,25.0,1.0,100.0,-5350179.1009,-5351178.574,-5341327.6514,344.1288,344.144,344.0165,9.376468575191741e+17,9.351881611830688e+17,9.33883155006913e+17,2.27
65535.0,2.0,0.0001,25.0,32.0,100000.0,-0.0149,-0.0151,-0.0151,0.1499,0.1499,0.15,6669928021634.0625,6678073469032.2705,6685638822478.178,1.87
1024.0,16.0,0.1,25.0,32.0,100000.0,0.1249,0.0979,0.0994,0.1392,0.1413,0.1413,103770999875055.4,105595294741277.83,103525399867584.39,2.4
4.0,16.0,100.0,25.0,32.0,100000.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,2.08
4.0,16.0,0.1,25.0,1.0,100.0,0.1114,0.0922,0.0921,0.1402,0.1417,0.1418,106713269118907.36,107281050502847.6,107223541367934.89,2.11
1024.0,2.0,0.0001,500.0,1.0,100000.0,0.051,0.0479,0.0478,0.1449,0.1452,0.1453,66444066285057.55,66616619577604.77,66662642430164.33,11.38
1024.0,2.0,0.0001,500.0,1.0,100.0,0.051,0.0479,0.0478,0.1449,0.1452,0.1453,66435418361860.13,66604574067392.9,66643650588114.37,11.3
65535.0,16.0,0.0001,25.0,1.0,100000.0,-0.0092,-0.0094,-0.0095,0.1495,0.1495,0.1496,9611321445710.953,9621532049740.238,9627646229643.225,2.37
65535.0,16.0,100.0,500.0,32.0,100000.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,3.21
1024.0,16.0,0.0001,500.0,1.0,100000.0,0.0604,0.0572,0.0567,0.1442,0.1445,0.1446,70159688071886.26,70353586171800.76,70359591625784.586,13.59
4.0,2.0,0.1,25.0,32.0,100.0,0.0881,0.0891,0.0828,0.1421,0.142,0.1426,115863558457014.61,116008389406524.98,115436367912622.28,1.64
65535.0,2.0,100.0,500.0,32.0,100.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,2.31
4.0,16.0,0.1,500.0,32.0,100.0,0.1088,0.0925,0.0937,0.1405,0.1417,0.1417,108338853853805.75,108711130772269.9,108435611086646.1,3.62
65535.0,2.0,0.0001,500.0,1.0,100000.0,0.051,0.0479,0.0478,0.1449,0.1452,0.1453,66444066285057.55,66616619577604.77,66662642430164.33,11.74
4.0,2.0,0.0001,500.0,1.0,100.0,0.0058,0.006,0.0054,0.1483,0.1483,0.1484,46039788878131.945,46025328587243.516,46066318203550.61,7.81
65535.0,2.0,0.1,500.0,1.0,100000.0,0.1163,0.0951,0.0922,0.1399,0.1415,0.1418,106204757973014.89,107692640817989.5,106144330661613.3,2.56
4.0,16.0,0.0001,500.0,1.0,100000.0,0.0551,0.0549,0.0535,0.1446,0.1446,0.1448,66164718794350.21,66181578774009.78,66173419034618.74,14.64
4.0,16.0,100.0,25.0,1.0,100000.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,2.09
1024.0,2.0,0.1,25.0,32.0,100.0,0.1131,0.0953,0.0916,0.1401,0.1415,0.1419,106175780036173.64,107406171573684.98,106435134331252.94,1.88
4.0,16.0,0.1,500.0,1.0,100.0,0.1135,0.0906,0.0949,0.1401,0.1419,0.1416,107910896675915.6,108602491024555.23,108053806577107.97,3.64
1024.0,16.0,100.0,25.0,32.0,100000.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,2.25
4.0,16.0,0.0001,500.0,32.0,100.0,0.0551,0.0549,0.0535,0.1446,0.1446,0.1448,66160097835468.81,66176866319133.94,66169107341967.34,14.6
65535.0,2.0,0.0001,500.0,32.0,100.0,0.0505,0.0479,0.0476,0.145,0.1452,0.1453,66322966147792.2,66464401379699.35,66551614988572.086,11.23
4.0,16.0,0.1,500.0,1.0,100000.0,0.1135,0.0906,0.0949,0.1401,0.1419,0.1416,107910896675915.6,108602491024555.23,108053806577107.97,3.66
4.0,16.0,0.1,25.0,32.0,100.0,0.1097,0.0926,0.0922,0.1404,0.1417,0.1418,106908266076163.44,107370961551313.5,107354049200999.22,2.12
1024.0,16.0,0.0001,25.0,32.0,100000.0,-0.0092,-0.0094,-0.0095,0.1495,0.1495,0.1496,9612531303139.451,9621186556102.793,9628756941630.648,2.36
4.0,16.0,100.0,25.0,32.0,100.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,2.16
65535.0,16.0,0.0001,500.0,32.0,100000.0,0.0604,0.0577,0.057,0.1442,0.1444,0.1445,70267638435610.52,70432928031384.84,70476732608987.92,13.43
65535.0,2.0,0.1,500.0,1.0,100.0,0.116,0.0952,0.0923,0.1399,0.1415,0.1418,106076810321392.75,107523436009582.88,106011321684108.75,2.54
65535.0,16.0,100.0,500.0,32.0,100.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,3.19
65535.0,16.0,0.0001,500.0,32.0,100.0,0.0604,0.0577,0.057,0.1442,0.1444,0.1445,70267608034646.46,70432868866844.06,70476714135942.12,13.52
65535.0,2.0,0.1,25.0,1.0,100000.0,0.1145,0.0943,0.0919,0.14,0.1416,0.1418,106275338167540.66,107655402952439.88,106381011295386.47,1.89
1024.0,16.0,0.1,25.0,1.0,100000.0,0.1263,0.0975,0.0983,0.1391,0.1413,0.1413,103730468689017.39,105769696625815.39,103425046447732.95,2.38
1024.0,2.0,100.0,500.0,1.0,100000.0,-5350178.7544,-5351178.2466,-5341327.1113,344.1288,344.144,344.0165,9.376468355366405e+17,9.351881585843524e+17,9.338830032080599e+17,2.33
1024.0,16.0,0.1,500.0,1.0,100000.0,0.1263,0.0975,0.0983,0.1391,0.1413,0.1413,103730468689017.39,105769696625815.39,103425046447732.95,3.51
4.0,2.0,100.0,500.0,32.0,100.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,2.29
1024.0,16.0,0.0001,500.0,1.0,100.0,0.0604,0.0572,0.0567,0.1442,0.1445,0.1446,70149653855835.484,70339405554315.19,70340812326377.72,13.43
1024.0,16.0,0.1,500.0,32.0,100000.0,0.1249,0.0979,0.0994,0.1392,0.1413,0.1413,103770999875055.4,105595294741277.83,103525399867584.39,3.49
1024.0,2.0,0.1,25.0,1.0,100.0,0.1143,0.0944,0.092,0.14,0.1416,0.1418,106191686641495.33,107554673473144.02,106279490701447.75,1.85
65535.0,16.0,100.0,25.0,32.0,100.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,2.24
65535.0,16.0,0.1,25.0,32.0,100000.0,0.1249,0.0979,0.0994,0.1392,0.1413,0.1413,103770999875055.4,105595294741277.83,103525399867584.39,2.38
65535.0,2.0,100.0,500.0,1.0,100000.0,-5350178.7544,-5351178.2466,-5341327.1113,344.1288,344.144,344.0165,9.376468355366405e+17,9.351881585843524e+17,9.338830032080599e+17,2.32
4.0,2.0,0.1,25.0,32.0,100000.0,0.0881,0.0891,0.0828,0.1421,0.142,0.1426,115863558457014.61,116008389406524.98,115436367912622.28,1.62
1024.0,16.0,100.0,25.0,32.0,100.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,2.27
4.0,16.0,0.0001,25.0,32.0,100000.0,-0.012,-0.012,-0.0122,0.1497,0.1497,0.1498,9759813612597.451,9759219318268.99,9763220678649.607,2.15
1024.0,16.0,0.1,25.0,1.0,100.0,0.1261,0.0975,0.0984,0.1391,0.1413,0.1413,103612744307322.56,105644124340450.62,103295435613863.47,2.36
65535.0,2.0,0.0001,500.0,1.0,100.0,0.051,0.0479,0.0478,0.1449,0.1452,0.1453,66435418361860.13,66604574067392.9,66643650588114.37,12.83
65535.0,16.0,0.0001,25.0,32.0,100000.0,-0.0092,-0.0094,-0.0095,0.1495,0.1495,0.1496,9612531303139.451,9621186556102.793,9628756941630.648,2.37
4.0,2.0,100.0,25.0,32.0,100000.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,1.61
4.0,2.0,0.0001,25.0,32.0,100000.0,-0.0179,-0.0179,-0.018,0.1501,0.1501,0.1502,6820973424182.251,6819996812892.292,6823779203022.065,1.61
65535.0,16.0,0.0001,25.0,32.0,100.0,-0.0092,-0.0094,-0.0095,0.1495,0.1495,0.1496,9612531085975.625,9621186904642.71,9628757104616.904,2.36
1024.0,2.0,0.1,500.0,1.0,100000.0,0.1163,0.0951,0.0922,0.1399,0.1415,0.1418,106204757973014.89,107692640817989.5,106144330661613.3,2.55
1024.0,16.0,0.0001,25.0,32.0,100.0,-0.0092,-0.0094,-0.0095,0.1495,0.1495,0.1496,9612531085975.625,9621186904642.71,9628757104616.904,2.36
4.0,2.0,0.0001,25.0,1.0,100.0,-0.0179,-0.0179,-0.018,0.1501,0.1501,0.1502,6820973424182.251,6819996812892.292,6823779203022.065,1.61
1024.0,16.0,0.0001,25.0,1.0,100.0,-0.0092,-0.0094,-0.0095,0.1495,0.1495,0.1496,9611397097956.406,9621651694871.299,9626755262407.822,2.37
1024.0,2.0,100.0,25.0,1.0,100000.0,-5350178.7544,-5351178.2466,-5341327.1113,344.1288,344.144,344.0165,9.376468355366405e+17,9.351881585843524e+17,9.338830032080599e+17,1.79
65535.0,16.0,0.1,500.0,1.0,100000.0,0.1263,0.0975,0.0983,0.1391,0.1413,0.1413,103730468689017.39,105769696625815.39,103425046447732.95,3.5
1024.0,16.0,0.0001,500.0,32.0,100.0,0.0604,0.0577,0.057,0.1442,0.1444,0.1445,70267608034646.46,70432868866844.06,70476714135942.12,13.49
4.0,16.0,100.0,500.0,32.0,100000.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,3.17
4.0,16.0,100.0,25.0,1.0,100.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,2.08
65535.0,16.0,0.1,500.0,32.0,100000.0,0.1249,0.0979,0.0994,0.1392,0.1413,0.1413,103770999875055.4,105595294741277.83,103525399867584.39,3.5
1024.0,16.0,0.1,500.0,32.0,100.0,0.1249,0.0979,0.0994,0.1392,0.1413,0.1413,103770841566922.4,105595163532556.62,103527137159465.28,3.51
1024.0,2.0,0.1,500.0,32.0,100.0,0.1149,0.0962,0.0919,0.14,0.1414,0.1418,106188221376539.22,107490560877678.89,106282576832684.17,2.54
1024.0,16.0,100.0,25.0,1.0,100000.0,-5350178.7544,-5351178.2466,-5341327.1113,344.1288,344.144,344.0165,9.376468355366405e+17,9.351881585843524e+17,9.338830032080599e+17,2.29
1024.0,2.0,0.0001,500.0,32.0,100.0,0.0505,0.0479,0.0476,0.145,0.1452,0.1453,66322966147792.2,66464401379699.35,66551614988572.086,11.19
1024.0,2.0,0.0001,25.0,1.0,100000.0,-0.0149,-0.0151,-0.0151,0.1499,0.1499,0.15,6668714912448.805,6678403025312.561,6684523086840.71,1.88
1024.0,2.0,100.0,25.0,1.0,100.0,-5350179.1009,-5351178.574,-5341327.6514,344.1288,344.144,344.0165,9.376468575191741e+17,9.351881611830688e+17,9.33883155006913e+17,1.78
65535.0,16.0,0.1,500.0,1.0,100.0,0.1261,0.0975,0.0984,0.1391,0.1413,0.1413,103612744307322.56,105644124340450.62,103295435613863.47,3.91
4.0,2.0,0.0001,500.0,1.0,100000.0,0.0058,0.006,0.0054,0.1483,0.1483,0.1484,46039788878131.945,46025328587243.516,46066318203550.61,7.69
4.0,2.0,0.1,500.0,1.0,100.0,0.0896,0.0894,0.0837,0.142,0.142,0.1425,115925284786353.66,116047272788363.72,115416094726369.89,2.67
4.0,2.0,0.0001,25.0,1.0,100000.0,-0.0179,-0.0179,-0.018,0.1501,0.1501,0.1502,6820973424182.251,6819996812892.292,6823779203022.065,1.63
65535.0,16.0,100.0,25.0,1.0,100.0,-5350179.1009,-5351178.574,-5341327.6514,344.1288,344.144,344.0165,9.376468575191741e+17,9.351881611830688e+17,9.33883155006913e+17,2.3
1024.0,16.0,100.0,500.0,32.0,100000.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,3.22
65535.0,2.0,100.0,25.0,1.0,100.0,-5350179.1009,-5351178.574,-5341327.6514,344.1288,344.144,344.0165,9.376468575191741e+17,9.351881611830688e+17,9.33883155006913e+17,1.81
1024.0,2.0,0.0001,25.0,1.0,100.0,-0.0149,-0.0151,-0.0151,0.1499,0.1499,0.15,6668790413154.048,6678524566828.355,6683628659716.776,1.89
65535.0,16.0,100.0,25.0,1.0,100000.0,-5350178.7544,-5351178.2466,-5341327.1113,344.1288,344.144,344.0165,9.376468355366405e+17,9.351881585843524e+17,9.338830032080599e+17,2.29
4.0,2.0,0.1,500.0,32.0,100000.0,0.0896,0.0895,0.0838,0.142,0.142,0.1425,115897452402159.48,116006361185750.62,115379866712504.47,2.65
65535.0,16.0,0.0001,25.0,1.0,100.0,-0.0092,-0.0094,-0.0095,0.1495,0.1495,0.1496,9611397097956.406,9621651694871.299,9626755262407.822,2.39
1024.0,2.0,0.1,500.0,32.0,100000.0,0.1149,0.0962,0.0919,0.14,0.1414,0.1418,106188531542006.36,107491229163345.58,106281701169678.48,2.56
65535.0,16.0,100.0,500.0,1.0,100.0,-5350179.1009,-5351178.574,-5341327.6514,344.1288,344.144,344.0165,9.376468575191741e+17,9.351881611830688e+17,9.33883155006913e+17,3.21
4.0,16.0,0.0001,500.0,1.0,100.0,0.0551,0.0549,0.0535,0.1446,0.1446,0.1448,66164718794350.21,66181578774009.78,66173419034618.74,14.72
65535.0,2.0,100.0,25.0,32.0,100000.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,1.8
4.0,2.0,100.0,500.0,1.0,100000.0,-3733391.3208,-3732972.9594,-3729293.209,287.4675,287.4372,287.4537,9.558191704022779e+17,9.551773882257563e+17,9.541805308186303e+17,2.32
4.0,2.0,0.0001,500.0,32.0,100000.0,0.0058,0.006,0.0054,0.1483,0.1483,0.1484,46039788878131.945,46025328587243.516,46066318203550.61,7.13
1024.0,16.0,0.1,500.0,1.0,100.0,0.1261,0.0975,0.0984,0.1391,0.1413,0.1413,103612744307322.56,105644124340450.62,103295435613863.47,3.53
1024.0,8.0,0.1,100.0,8.0,10000.0,0.1205,0.0965,0.0953,0.1395,0.1414,0.1416,104989640645563.44,106730241303702.55,104979986883879.23,2.96
1024.0,16.0,100.0,500.0,32.0,100.0,-5350435.3679,-5350895.4058,-5343194.107,344.1371,344.1349,344.0766,9.376392581554484e+17,9.351324943019571e+17,9.340119657506358e+17,3.2
65535.0,16.0,0.1,25.0,1.0,100.0,0.1261,0.0975,0.0984,0.1391,0.1413,0.1413,103612744307322.56,105644124340450.62,103295435613863.47,2.38
256.0,8.0,0.1,100.0,8.0,10000.0,0.1205,0.0965,0.0953,0.1395,0.1414,0.1416,104989640645563.44,106730241303702.55,104979986883879.23,2.96
4096.0,8.0,0.1,100.0,8.0,10000.0,0.1205,0.0965,0.0953,0.1395,0.1414,0.1416,104989640645563.44,106730241303702.55,104979986883879.23,2.97
1024.0,4.0,0.1,100.0,8.0,10000.0,0.1199,0.0974,0.093,0.1396,0.1413,0.1418,106248979073778.77,108110136958149.98,106177287741772.11,2.67
1024.0,16.0,0.1,100.0,8.0,10000.0,0.1265,0.0974,0.0984,0.139,0.1413,0.1413,103748745389718.19,105803344417160.56,103460445571045.81,3.54
1024.0,8.0,0.01,100.0,8.0,10000.0,0.1161,0.0937,0.0934,0.1399,0.1416,0.1417,104809840501230.72,106096743571011.58,104939030737136.97,5.13
1024.0,8.0,1.0,100.0,8.0,10000.0,0.1093,0.0809,0.0866,0.1404,0.1426,0.1423,116751464711496.67,118384113552658.4,116067536473444.3,2.85
1024.0,8.0,0.1,50.0,8.0,10000.0,0.1205,0.0965,0.0953,0.1395,0.1414,0.1416,104989640645563.44,106730241303702.55,104979986883879.23,2.89
1024.0,8.0,0.1,200.0,8.0,10000.0,0.1205,0.0965,0.0953,0.1395,0.1414,0.1416,104989640645563.44,106730241303702.55,104979986883879.23,2.96
1024.0,8.0,0.1,100.0,4.0,10000.0,0.1206,0.0965,0.0953,0.1395,0.1414,0.1416,105041772257176.05,106780789612360.75,105030979631466.86,2.97
1024.0,8.0,0.1,100.0,16.0,10000.0,0.1205,0.0965,0.0953,0.1395,0.1414,0.1416,105014405731591.39,106751833554829.62,104996436556890.67,2.97
