gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.0,0.5,0.25,100.0,0.45,1.0,-0.4115,-0.4,0.0005,0.1767,0.1761,1739392818235.0793,249866481053109.44,251104056763303.88,5.37
100.0,0.25,0.5,5.0,0.9,-0.0003,-0.0003,-0.0003,0.1488,0.1488,0.1489,111852616390275.52,111852877860732.97,111849954745006.08,1.07
0.0,0.5,0.25,10.0,0.3,0.9662,-0.2161,-0.1973,0.0274,0.1641,0.1629,58821045357845.03,199695823426488.47,193549901554162.94,1.92
0.01,0.25,0.75,10.0,0.75,-8.6147,-52.0118,-49.3377,0.4613,1.0832,1.0561,829866144326663.4,1739746818442508.0,1677725491067021.0,2.73
0.01,0.25,0.75,10.0,0.15,0.8079,-0.1775,-0.1988,0.0652,0.1614,0.163,85986181777481.02,166068357037980.3,160997492988283.28,2.7
1.0,0.75,0.75,10.0,0.9,0.5178,-0.4153,-0.4309,0.1033,0.177,0.1781,105571394757518.62,156106013684389.44,159069871338323.0,3.45
100.0,0.75,0.25,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100339253117887.95,100339487674318.19,100336865444653.12,3.47
0.0,0.75,0.75,25.0,0.3,1.0,-0.1039,-0.1198,0.0004,0.1563,0.1575,1102595064672.3535,137388450826175.8,139237571531721.47,5.81
100.0,0.5,0.5,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102195274466776.53,102195513361905.03,102192842627650.9,1.35
0.0,0.5,0.25,50.0,0.9,1.0,-1.6483,-1.6469,0.0005,0.2421,0.2422,1761025324709.4443,476518279811633.1,471042504912468.2,5.68
1.0,0.75,0.25,25.0,0.15,0.4175,0.0693,0.0482,0.1135,0.1435,0.1452,80144920930600.58,102671048652658.81,101132462219979.19,5.2
100.0,0.75,0.5,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100339253117887.95,100339487674318.19,100336865444653.12,5.17
100.0,0.5,0.5,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101529488645999.28,101529725984764.34,101527072649915.48,1.34
0.0,0.25,0.25,10.0,0.3,0.8178,-0.6657,-0.6373,0.0635,0.192,0.1905,139026621167661.0,291142032409646.6,282839970920112.1,1.59
0.0001,0.75,0.75,25.0,0.75,0.9998,-0.5375,-0.5613,0.002,0.1845,0.186,5597819501729.6455,180226052493060.16,187233695995816.34,11.57
1.0,0.25,0.75,25.0,0.75,-17.5169,-79.9149,-84.137,0.6402,1.3382,1.3735,1223860989448150.0,2467578589693447.0,2443118144558304.5,7.54
0.01,0.5,0.25,100.0,0.6,0.9726,-0.6864,-0.741,0.0246,0.1932,0.1964,72744354618463.56,301896730045243.9,305106492006952.56,8.63
0.01,0.5,0.5,10.0,0.15,0.9225,-0.0421,-0.0543,0.0414,0.1519,0.1528,53374489004045.61,141300896324584.94,137068370097325.48,2.89
100.0,0.5,0.25,5.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100659843989978.44,100660079295832.75,100657448687962.06,0.94
0.0,0.5,0.5,100.0,0.75,1.0,-1.0428,-1.1531,0.0004,0.2126,0.2184,1471169184628.259,341352010730399.56,342170816619374.7,9.07
0.01,0.25,0.25,5.0,0.45,0.2569,-0.4363,-0.428,0.1283,0.1783,0.1779,177491089657884.03,219733290270358.22,216951944695574.22,0.79
0.0,0.75,0.25,25.0,0.9,1.0,-0.7787,-0.6501,0.0005,0.1984,0.1912,1645832464249.506,222658577050913.7,212770800441823.78,2.03
100.0,0.5,0.75,50.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100659843989978.44,100660079295832.75,100657448687962.06,5.21
1.0,0.5,0.75,100.0,0.45,0.5144,-0.2191,-0.2171,0.1037,0.1643,0.1642,105904620957680.66,149016684443329.6,144711033982343.06,21.14
100.0,0.5,0.5,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103878649149565.81,103878891979807.88,103876177252850.05,4.64
0.0001,0.75,0.75,10.0,0.9,0.9993,-0.7687,-0.8414,0.0038,0.1979,0.202,12155333410043.984,254737969688749.97,250749838962983.7,3.67
100.0,0.75,0.75,10.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100007495717198.95,100007729498101.88,100005115938464.45,3.57
0.0,0.75,0.5,25.0,0.3,1.0,-0.0731,-0.1022,0.0005,0.1541,0.1563,1258298762770.95,135105666783117.08,143208157084010.8,4.75
0.0,0.75,0.75,100.0,0.15,1.0,-0.0093,-0.0139,0.0005,0.1495,0.1499,953247122444.957,123225057343069.34,119485755353036.98,11.77
0.0,0.25,0.75,25.0,0.45,0.9818,-1.9511,-1.811,0.0201,0.2556,0.2496,57514363298987.555,501844836243944.25,491342592544768.94,8.09
100.0,0.5,0.75,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103878649149565.81,103878891979807.88,103876177252850.05,5.41
100.0,0.5,0.75,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102195274466776.53,102195513361905.03,102192842627650.9,3.47
100.0,0.25,0.25,5.0,0.75,-0.0002,-0.0002,-0.0002,0.1488,0.1488,0.1489,109392807230346.73,109393062950671.14,109390204118705.1,0.79
0.0001,0.5,0.25,100.0,0.15,0.9991,-0.0589,-0.0543,0.0045,0.1531,0.1528,11793696840737.146,156568574098339.25,153142428884988.9,7.45
1.0,0.5,0.25,50.0,0.6,0.3909,-0.2826,-0.2615,0.1161,0.1685,0.1672,137146227112201.58,179404466074351.28,166779136137292.22,8.62
100.0,0.75,0.25,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100050161366851.38,100050395247490.97,100047780572844.92,0.93
1.0,0.5,0.75,10.0,0.45,0.4709,-0.1591,-0.2074,0.1082,0.1602,0.1636,100604005512344.64,139156052081868.44,139428559853714.45,3.35
0.0,0.25,0.25,10.0,0.45,0.7378,-1.5478,-1.5189,0.0762,0.2375,0.2362,194823351214751.44,440461010968919.3,435092530705186.94,1.57
1.0,0.25,0.5,25.0,0.45,0.216,-0.5038,-0.5249,0.1317,0.1824,0.1838,180032058988024.1,219716357354740.12,218285050922837.53,6.24
1.0,0.25,0.75,50.0,0.15,0.4064,-0.0053,-0.0394,0.1146,0.1492,0.1518,102829145468178.66,126536528531115.47,126143820126387.73,11.98
0.01,0.75,0.5,5.0,0.9,0.6602,-0.4776,-0.4814,0.0867,0.1808,0.1812,129997615900153.95,221167322075396.28,220644104130001.0,1.35
0.0001,0.75,0.25,100.0,0.6,0.9997,-0.3639,-0.3195,0.0024,0.1737,0.171,7398923308470.206,186859186534283.25,177756639561405.53,8.9
0.0001,0.25,0.25,100.0,0.6,0.8519,-6.7173,-6.6009,0.0573,0.4133,0.4104,173293434709866.06,1223560243011432.8,1206210665164035.8,6.4
1.0,0.25,0.25,50.0,0.9,-72.6284,-235.0243,-231.568,1.2766,2.2856,2.27,2863291953620436.0,5169074566256159.0,5079755441803965.0,6.77
1.0,0.5,0.25,5.0,0.3,0.1916,0.057,0.0778,0.1338,0.1445,0.1429,93174528944640.02,100958234892562.14,97367196950779.34,0.93
0.0001,0.5,0.5,10.0,0.3,0.9805,-0.2145,-0.1941,0.0208,0.164,0.1627,42376440345287.03,189033495689776.22,180369178831764.12,2.92
0.0001,0.75,0.5,10.0,0.45,0.9979,-0.1757,-0.3031,0.0069,0.1613,0.1699,17516918520922.215,175505065772019.53,177401298937480.4,3.04
1.0,0.75,0.75,5.0,0.15,0.2401,0.0955,0.085,0.1297,0.1415,0.1424,83135306723333.27,90037305615462.02,90044406772566.7,1.5
1.0,0.5,0.75,25.0,0.15,0.525,0.0372,0.0162,0.1025,0.146,0.1476,77042254131025.06,108113616137581.05,104325861468756.45,9.46
0.0,0.25,0.25,5.0,0.15,0.282,0.0477,0.0264,0.1261,0.1452,0.1469,101986642391669.38,113616831962043.27,116982643307805.31,0.78
1.0,0.75,0.5,5.0,0.3,0.2535,0.0675,0.0681,0.1285,0.1437,0.1437,84985946881358.97,96444438585964.25,93020254091768.98,1.34
0.01,0.25,0.75,50.0,0.45,0.9422,-2.218,-2.0632,0.0358,0.2669,0.2605,107344364463976.28,520349370362455.06,506955106831499.75,14.65
0.0,0.75,0.5,50.0,0.6,1.0,-0.3298,-0.4061,0.0004,0.1716,0.1765,1150159215221.512,164741558287819.8,178987329994927.84,3.7
100.0,0.5,0.5,50.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103878649149565.81,103878891979807.88,103876177252850.05,4.52
0.01,0.75,0.75,5.0,0.75,0.6748,-0.4458,-0.3505,0.0848,0.1789,0.173,112266155784671.81,199814943818518.03,189875878366891.06,1.51
0.0001,0.25,0.75,100.0,0.3,0.9936,-0.7413,-0.7062,0.0119,0.1963,0.1944,28683503670163.098,316042434804741.06,307271685946878.25,19.43
0.0,0.75,0.5,25.0,0.6,1.0,-0.2875,-0.4015,0.0005,0.1688,0.1762,1382701275554.9878,165809646580589.84,177102857875324.5,3.3
0.01,0.75,0.5,10.0,0.6,0.9804,-0.3754,-0.3323,0.0208,0.1745,0.1718,48744864618761.77,197259612346699.34,197043590007160.53,3.28
1.0,0.25,0.75,10.0,0.75,-6.6453,-31.7565,-31.1296,0.4114,0.8515,0.8437,679893379963131.1,1227060813699263.0,1204479159347360.2,2.95
0.0,0.5,0.5,50.0,0.75,1.0,-1.0426,-1.1556,0.0004,0.2126,0.2185,1457028795151.4133,340681570043493.5,345714050407059.8,8.89
100.0,0.25,0.25,25.0,0.75,-0.0002,-0.0002,-0.0002,0.1488,0.1488,0.1489,109392807230346.73,109393062950671.14,109390204118705.1,2.65
0.0,0.25,0.25,25.0,0.9,-9741.725,-37336.2572,-37071.95,14.6851,28.7466,28.6605,4.608211522160925e+16,1.000994346790836e+17,9.986072174641179e+16,5.04
1.0,0.5,0.75,100.0,0.6,0.4769,-0.4312,-0.3325,0.1076,0.178,0.1718,130663608795168.08,180157913086131.97,172088974342129.7,21.26
0.0001,0.75,0.25,50.0,0.9,0.9997,-0.8162,-0.6585,0.0024,0.2005,0.1917,7647182266279.741,224399087768869.84,209643671139883.66,8.96
0.0001,0.5,0.5,10.0,0.6,0.9876,-0.7326,-0.8224,0.0166,0.1958,0.2009,45755220784980.68,294319653784105.75,303039888827012.0,2.87
100.0,0.5,0.25,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100659843989978.44,100660079295832.75,100657448687962.06,2.93
100.0,0.5,0.5,5.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103284863662233.53,103285105104422.56,103282405895239.4,1.32
100.0,0.5,0.75,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100659843989978.44,100660079295832.75,100657448687962.06,5.41
0.01,0.25,0.5,50.0,0.15,0.944,-0.2529,-0.2467,0.0352,0.1665,0.1662,78761927487487.31,203700939208311.75,200852216886296.72,10.18
0.01,0.5,0.25,10.0,0.15,0.8934,-0.0565,-0.0319,0.0486,0.1529,0.1512,66669306414846.74,146215157343389.38,142766864461494.12,1.8
100.0,0.75,0.75,100.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100050161366851.38,100050395247490.97,100047780572844.92,6.71
100.0,0.25,0.25,25.0,0.6,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107191533542389.45,107191784116942.08,107188982812264.55,2.53
0.0001,0.25,0.5,25.0,0.45,0.9848,-1.887,-1.8984,0.0183,0.2528,0.2534,55686900185543.26,533943121855276.25,531740549600912.7,6.94
100.0,0.25,0.25,50.0,0.75,-0.0002,-0.0002,-0.0002,0.1488,0.1488,0.1489,109392807230346.73,109393062950671.14,109390204118705.1,2.47
0.01,0.5,0.25,50.0,0.75,0.969,-1.1056,-1.1376,0.0262,0.2159,0.2176,82898869461981.81,380482941854408.5,380954538957792.8,8.55
1.0,0.25,0.5,100.0,0.3,0.3409,-0.1891,-0.1938,0.1208,0.1622,0.1626,136364418215349.22,163367624007203.75,164278349751109.12,11.95
0.0001,0.25,0.5,5.0,0.6,0.0731,-1.2161,-1.2708,0.1432,0.2215,0.2243,230824622428869.94,311915529650596.9,308080743721438.2,1.14
100.0,0.75,0.75,5.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100614628567643.1,100614863767800.3,100612234341573.06,1.63
1.0,0.75,0.75,100.0,0.3,0.6059,0.0105,-0.0309,0.0934,0.148,0.1511,74119395678494.77,112710368690266.48,112607616413778.27,23.24
0.01,0.5,0.75,25.0,0.45,0.9838,-0.437,-0.4061,0.019,0.1783,0.1765,45940034733283.38,215747950820299.84,209686151516780.0,10.07
100.0,0.5,0.5,10.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102739581246258.62,102739821413777.05,102737136454806.88,2.9
0.0001,0.75,0.75,25.0,0.15,0.9998,0.0015,-0.0202,0.0022,0.1487,0.1503,4772698326920.097,122046012491878.83,121668729420572.5,10.35
0.0,0.5,0.75,100.0,0.45,1.0,-0.4476,-0.4581,0.0004,0.179,0.1797,1359920170677.2166,220920213109258.44,213618655287609.7,12.24
0.0,0.5,0.5,50.0,0.45,1.0,-0.401,-0.464,0.0004,0.1761,0.1801,1453942733837.7488,232444214065910.88,232957062549839.25,8.87
0.0001,0.75,0.75,100.0,0.15,0.9998,-0.0111,-0.0149,0.002,0.1496,0.15,4483210376533.203,121581414495501.36,118339853609736.11,17.52
0.01,0.75,0.25,50.0,0.9,0.9854,-0.8185,-0.6849,0.018,0.2006,0.1932,44149986759051.12,223702456031186.78,216221097799230.03,10.23
1.0,0.5,0.75,10.0,0.9,0.3275,-0.7723,-0.7893,0.122,0.1981,0.1991,162556609792895.9,232641221986855.0,225162204790018.94,3.52
0.01,0.25,0.5,50.0,0.3,0.9569,-0.7299,-0.6925,0.0309,0.1957,0.1937,90096787788618.2,317139233615626.5,316082423102065.06,11.56
0.01,0.5,0.5,100.0,0.75,0.9786,-1.1553,-1.1271,0.0218,0.2184,0.2171,63009672438484.49,337858448885011.5,335455482946787.06,16.86
100.0,0.25,0.5,10.0,0.9,-0.0003,-0.0003,-0.0003,0.1488,0.1488,0.1489,111852616390275.52,111852877860732.97,111849954745006.08,2.31
0.01,0.5,0.25,25.0,0.75,0.9689,-1.2416,-1.1627,0.0262,0.2227,0.2189,83187722010721.81,387808108705654.5,386933251450493.3,5.87
100.0,0.5,0.25,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102195274466776.53,102195513361905.03,102192842627650.9,3.09
0.0001,0.25,0.75,25.0,0.15,0.9685,-0.2031,-0.2477,0.0264,0.1632,0.1663,47034907375681.984,195321215684043.16,194619702000941.44,7.51
0.0,0.25,0.5,100.0,0.3,0.9948,-0.7159,-0.7683,0.0107,0.1949,0.1979,24815550949394.18,330967073053462.94,335751006389362.3,13.25
0.0,0.5,0.5,25.0,0.9,1.0,-1.8843,-1.7785,0.0005,0.2527,0.2481,1554060035684.4497,449723030312279.8,428597842722389.1,7.2
100.0,0.75,0.25,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100156718908844.58,100156953038576.69,100154335579194.47,0.94
100.0,0.5,0.25,50.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,103878649149565.81,103878891979807.88,103876177252850.05,3.07
0.0001,0.25,0.5,50.0,0.6,0.776,-8.8825,-8.6275,0.0704,0.4677,0.4619,199053776586392.56,1279581161873389.5,1258375242946248.2,11.77
0.0,0.5,0.5,5.0,0.9,0.4358,-0.9768,-1.0182,0.1118,0.2092,0.2115,185033740875987.3,283695339618961.1,285673142674696.0,1.36
0.0001,0.75,0.5,50.0,0.45,0.9998,-0.2002,-0.1912,0.002,0.163,0.1625,5474163141698.458,152682522082148.12,153447118892135.44,15.04
1.0,0.5,0.75,25.0,0.6,0.4769,-0.4312,-0.3325,0.1076,0.178,0.1718,130663608795168.08,180157913086131.97,172088974342129.7,9.74
0.0,0.75,0.25,10.0,0.75,0.9973,-0.5516,-0.562,0.0077,0.1853,0.186,23598871965713.324,266197022822202.53,259140096937096.03,1.97
100.0,0.5,0.5,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102195274466776.53,102195513361905.03,102192842627650.9,4.54
0.01,0.25,0.25,100.0,0.6,0.5842,-8.578,-8.4377,0.0959,0.4604,0.4573,314024303794301.56,1418616930564239.0,1404261437430383.2,6.17
1.0,0.25,0.25,25.0,0.75,-0.3801,-1.5083,-1.8106,0.1748,0.2356,0.2495,311176088563693.06,376628177737579.44,380300728607368.6,4.29
0.0,0.25,0.75,50.0,0.6,0.7451,-9.143,-9.4093,0.0751,0.4738,0.4802,201528626351680.84,1205816468219690.8,1200756038174727.0,14.93
0.01,0.25,0.25,10.0,0.15,0.768,-0.1256,-0.1437,0.0717,0.1578,0.1592,107570544785297.42,176765008353615.03,175415844942109.5,1.59
0.0,0.75,0.5,50.0,0.75,1.0,-0.4753,-0.4885,0.0004,0.1807,0.1816,1169139721662.7454,181863692799506.47,187402709336799.9,3.73
0.0,0.25,0.25,50.0,0.45,0.9901,-1.7253,-1.6936,0.0148,0.2456,0.2443,42032731281031.695,581406269277607.1,574226091795261.8,6.67
100.0,0.75,0.5,100.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100156718908844.58,100156953038576.69,100154335579194.47,5.71
0.0,0.25,0.25,10.0,0.9,-153.7825,-483.8753,-496.5132,1.851,3.2759,3.3201,3591958579309190.0,5924622061317743.0,5997994179473324.0,1.72
0.0001,0.5,0.75,5.0,0.9,0.4529,-1.1804,-1.1153,0.11,0.2197,0.2165,175243947688311.03,291073575824298.6,284564948256612.3,1.76
0.0001,0.5,0.5,5.0,0.15,0.3802,0.0597,0.042,0.1171,0.1443,0.1457,83506687068530.44,103198537296052.0,102129675810781.38,1.42
1.0,0.75,0.75,100.0,0.45,0.6024,-0.0934,-0.0805,0.0938,0.1556,0.1547,81082478286823.5,124037796957995.75,121853669449090.48,27.09
0.01,0.75,0.75,10.0,0.3,0.9804,-0.073,-0.1224,0.0208,0.1541,0.1577,36823116315204.2,142562495960922.78,144855173696135.25,3.76
100.0,0.5,0.25,10.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101529488645999.28,101529725984764.34,101527072649915.48,2.06
0.0,0.5,0.5,5.0,0.3,0.4926,-0.0866,-0.1263,0.106,0.1551,0.158,95918774908299.78,134784993690980.7,135094747030171.11,1.41
0.01,0.25,0.75,10.0,0.45,0.777,-1.9499,-1.8754,0.0703,0.2555,0.2524,157778702340433.7,414349921509760.2,401721090241770.25,2.66
0.01,0.5,0.25,100.0,0.75,0.969,-1.1056,-1.1376,0.0262,0.2159,0.2176,82898869461981.81,380482941854408.5,380954538957792.8,8.83
0.0001,0.5,0.25,25.0,0.9,0.9995,-1.6018,-1.5791,0.0034,0.24,0.2391,11918012922307.695,480006266987979.2,470145242088492.1,6.41
0.01,0.75,0.5,100.0,0.9,0.9897,-0.7477,-0.6821,0.0151,0.1967,0.1931,32954806397055.86,197896709921090.1,196091657315521.8,20.94
100.0,0.25,0.5,100.0,0.75,-0.0002,-0.0002,-0.0002,0.1488,0.1488,0.1489,109392807230346.73,109393062950671.14,109390204118705.1,3.69
0.0,0.5,0.75,10.0,0.15,0.9365,-0.0562,-0.049,0.0375,0.1529,0.1525,43907802930425.06,135093155811070.48,131537407428713.58,3.89
0.01,0.75,0.5,10.0,0.75,0.9806,-0.4744,-0.5517,0.0207,0.1806,0.1854,50698095543145.984,226285866929465.34,223921024973358.53,3.21
1.0,0.5,0.75,5.0,0.15,0.2521,0.0697,0.0683,0.1287,0.1435,0.1437,83953787898043.88,94657498684926.88,92757843129721.7,1.62
0.0001,0.25,0.5,50.0,0.3,0.9939,-0.7181,-0.7208,0.0116,0.195,0.1953,30116715566800.113,334644909785687.94,328222825929674.6,12.9
0.0001,0.5,0.5,25.0,0.45,0.9997,-0.4015,-0.4753,0.0028,0.1761,0.1808,9215552695374.73,234731416026981.88,231379439563353.97,9.51
100.0,0.25,0.75,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101957924244363.42,101958162584654.02,101955498053224.55,4.01
1.0,0.75,0.75,100.0,0.75,0.5814,-0.2727,-0.2683,0.0963,0.1678,0.1676,100617776174701.31,148949871335268.03,148785855848457.25,29.86
0.0001,0.75,0.25,10.0,0.9,0.9966,-0.8941,-0.787,0.0086,0.2047,0.199,27208155181850.887,316196764973047.7,308199295312025.4,1.99
100.0,0.75,0.75,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100156718908844.58,100156953038576.69,100154335579194.47,3.61
100.0,0.25,0.25,100.0,0.45,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,105260199615155.9,105260445674957.03,105257694843060.2,2.32
100.0,0.75,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100156718908844.58,100156953038576.69,100154335579194.47,2.02
0.01,0.25,0.75,25.0,0.9,-41388.2658,-149566.0701,-146577.8982,30.2678,57.5352,56.9889,6.088025349401988e+16,1.2421877809910069e+17,1.2419886155224557e+17,9.67
0.0,0.75,0.25,100.0,0.45,1.0,-0.2466,-0.2152,0.0005,0.1661,0.1641,1478691832743.0469,170781087093276.25,168462512312238.22,3.07
1.0,0.25,0.25,10.0,0.75,-0.3665,-1.5833,-1.6953,0.1739,0.2391,0.2444,282304223498410.2,347984713870346.6,341331573600079.5,1.6
0.01,0.25,0.5,50.0,0.6,0.5343,-10.6815,-10.1187,0.1015,0.5085,0.4963,315995619658532.8,1443946517919326.0,1429804993836893.8,18.05
1.0,0.5,0.75,50.0,0.3,0.5353,-0.0909,-0.0827,0.1014,0.1554,0.1549,91380252045815.42,131135720490942.47,124689041003847.81,22.98
0.0001,0.5,0.25,25.0,0.3,0.9995,-0.2082,-0.1917,0.0033,0.1635,0.1625,10753006485320.6,204051007790967.88,201582555831859.84,5.68
100.0,0.5,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102195274466776.53,102195513361905.03,102192842627650.9,1.88
0.0,0.75,0.75,5.0,0.75,0.6814,-0.4289,-0.3689,0.084,0.1778,0.1742,112063023200029.73,196024170511601.34,189385937478380.44,2.17
0.01,0.75,0.5,10.0,0.15,0.9538,-0.0005,0.0118,0.032,0.1488,0.148,38257309071409.8,123162448423843.5,120974414491410.56,4.33
1.0,0.75,0.5,100.0,0.3,0.57,-0.0059,-0.0404,0.0976,0.1492,0.1518,77483894740561.98,114894946353720.56,116358618636203.02,17.49
100.0,0.25,0.5,100.0,0.6,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107191533542389.45,107191784116942.08,107188982812264.55,3.24
0.0,0.5,0.5,25.0,0.75,1.0,-1.0327,-1.1416,0.0004,0.2121,0.2178,1505034369367.5547,339478916929271.75,341970827228513.2,6.09
0.0,0.75,0.5,5.0,0.6,0.6232,-0.2837,-0.1782,0.0913,0.1686,0.1616,108668553725201.31,174004629214463.2,165618131243073.6,1.38
1.0,0.75,0.25,50.0,0.15,0.4175,0.0693,0.0482,0.1135,0.1435,0.1452,80144920930600.58,102671048652658.81,101132462219979.19,7.86
100.0,0.5,0.75,100.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,102195274466776.53,102195513361905.03,102192842627650.9,5.31
1.0,0.5,0.75,10.0,0.15,0.4614,0.0521,0.0381,0.1092,0.1448,0.146,75445883355448.05,100214852960931.62,97610516213108.62,3.48
0.0,0.25,0.25,10.0,0.15,0.7642,-0.1445,-0.1275,0.0722,0.1592,0.1581,105383915514939.42,181059059664074.6,175767099364605.88,1.6
1.0,0.5,0.25,25.0,0.3,0.4009,-0.0098,-0.018,0.1152,0.1495,0.1502,101505773445951.42,123360468463813.53,122034004668021.48,5.13
1.0,0.5,0.75,50.0,0.6,0.4769,-0.4312,-0.3325,0.1076,0.178,0.1718,130663608795168.08,180157913086131.97,172088974342129.7,18.58
0.01,0.5,0.75,5.0,0.75,0.5187,-0.6606,-0.6678,0.1032,0.1917,0.1922,151620958898237.53,237079451481420.7,231183421763814.03,1.6
0.01,0.25,0.25,25.0,0.45,0.9092,-1.8918,-1.9015,0.0448,0.253,0.2536,147890183152655.72,593872933469506.6,588299907230761.8,4.45
1.0,0.5,0.25,10.0,0.75,0.2912,-0.336,-0.345,0.1253,0.172,0.1726,141971192319103.75,173795508731054.9,174455325398247.7,1.84
100.0,0.75,0.5,100.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100339253117887.95,100339487674318.19,100336865444653.12,5.26
0.01,0.5,0.75,5.0,0.45,0.5626,-0.21,-0.1986,0.0984,0.1636,0.163,109855608042487.06,163692191986215.9,159089767267239.53,1.57
0.0001,0.25,0.5,5.0,0.15,0.3266,-0.0221,0.0034,0.1221,0.1504,0.1486,95929426438139.62,116461977830988.42,113737596565158.0,1.08
100.0,0.25,0.75,50.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101957924244363.42,101958162584654.02,101955498053224.55,3.64
1.0,0.25,0.25,100.0,0.15,0.2776,0.0391,0.0274,0.1265,0.1458,0.1468,99564548380520.0,113224123473093.08,111828407390203.4,6.16
1.0,0.5,0.5,10.0,0.15,0.4209,0.0549,0.0229,0.1132,0.1446,0.1471,78059622874087.77,98087119107345.69,98387992383960.19,2.83
0.01,0.75,0.5,100.0,0.6,0.9896,-0.3191,-0.3938,0.0152,0.1709,0.1757,30322455319012.613,163834113969029.72,173808221920784.75,19.01
0.01,0.5,0.25,50.0,0.9,0.9623,-1.8803,-1.8286,0.0289,0.2525,0.2503,96236004703394.28,513157825714241.56,503438397799649.7,8.37
1.0,0.25,0.5,50.0,0.6,-0.0137,-1.2285,-1.2773,0.1498,0.2221,0.2246,252429931815158.88,317520063764006.56,317255726503683.3,11.5
0.01,0.5,0.75,5.0,0.15,0.4031,0.0303,0.0405,0.1149,0.1465,0.1458,81865234858933.83,103797932521616.0,101119689630495.27,1.54
0.0,0.25,0.25,100.0,0.75,-18.7327,-156.2032,-156.4189,0.6609,1.8653,1.8676,2048509738815501.0,6328864314062873.0,6423311369535037.0,6.24
0.0,0.75,0.5,100.0,0.15,1.0,0.0123,-0.0287,0.0005,0.1479,0.151,1104793324271.3306,121920875793151.6,124356418774016.89,9.46
100.0,0.25,0.25,100.0,0.6,-0.0001,-0.0001,-0.0001,0.1488,0.1488,0.1489,107191533542389.45,107191784116942.08,107188982812264.55,2.31
100.0,0.25,0.75,10.0,0.9,-0.0003,-0.0003,-0.0003,0.1488,0.1488,0.1489,111852616390275.52,111852877860732.97,111849954745006.08,2.63
0.0001,0.25,0.5,25.0,0.3,0.9905,-0.7817,-0.7437,0.0145,0.1986,0.1966,40526638048888.8,333396642492112.4,317340573174483.94,6.54
0.0,0.25,0.25,50.0,0.3,0.9938,-0.6926,-0.7534,0.0118,0.1936,0.1971,29141929242006.316,354008003276739.06,361026814491136.4,6.59
0.0001,0.5,0.5,5.0,0.75,0.511,-0.6933,-0.6747,0.104,0.1936,0.1926,156747561657373.56,243364970296948.06,236439312764971.4,1.35
0.01,0.5,0.75,10.0,0.45,0.9721,-0.3561,-0.4895,0.0249,0.1732,0.1817,56918695832780.76,219445659067446.0,220535462518076.22,3.5
0.0001,0.5,0.75,100.0,0.6,0.9997,-0.657,-0.7736,0.0025,0.1915,0.1982,8319951453741.702,263552280437118.1,260647998826597.16,21.44
