,combo,score,Train r2,Val r2,Test r2,Train r2_adj,Val r2_adj,Test r2_adj,Train AIC,Val AIC,Test AIC,Val BIC,Test BIC,Train llh,Val llh,Test llh
0,['Behind Assists BTRS'],0.152341029578375,0.020317173788021448,0.020682448654193886,0.018601900125614246,0.02026981179497267,0.02046170763056132,0.018380440552134614,-158501.54480511366,-34005.338240494726,-33938.44378321554,-33982.064921642566,-33915.17384616962,79252.77240255683,17004.669120247363,16971.22189160777
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Stoppage Clearances BTRS', 'Turnovers BTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.6463192195060556,0.04603288392797289,0.04952017379674711,0.042951348290517166,0.04598676514063549,0.04930593288021301,0.04273538334598148,-159602.05300288025,-34270.633143012645,-34161.192809236905,-34247.359824160485,-34137.92287219099,79803.02650144012,17137.316571506322,17082.596404618453
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Stoppage Clearances BTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.544684104028662,0.04600860743460755,0.04952818888162902,0.0429525420558311,0.04596248747364229,0.049313949771718324,0.042736577380677154,-159601.00015885296,-34270.70799172737,-34161.20386816255,-34247.43467287521,-34137.93393111663,79802.50007942648,17137.353995863687,17082.601934081275
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers BTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.5412657615591687,0.045918326688238253,0.049378661253387635,0.04291201246830023,0.045872202362721604,0.04916438843951476,0.04269603864735194,-159597.08502018335,-34269.311734809504,-34160.82841372545,-34246.038415957344,-34137.55847667954,79800.54251009168,17136.655867404752,17082.414206862726
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.4396306460817754,0.04589012373358081,0.04938412352401644,0.042911480819510905,0.045843998044614476,0.04916985194135526,0.04269550687859225,-159595.86203935274,-34269.362736455914,-34160.82348878969,-34246.089417603755,-34137.553551743775,79799.93101967637,17136.681368227957,17082.411744394845
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Stoppage Clearances BTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.4383588701545342,0.04593768657457409,0.04962444402395694,0.04321238459886867,0.045891563184995765,0.0494102266102352,0.04299647855906241,-159597.9245549176,-34271.606917815625,-34163.61135251981,-34248.333598963465,-34140.34141547389,79800.9622774588,17137.803458907812,17083.805676259904
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers BTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.434940527685041,0.04583755551205482,0.04947350850194676,0.043187228991022675,0.045791427281719366,0.04925925706691958,0.04297131727467174,-159593.5825900246,-34270.197372596864,-34163.378253048504,-34246.924053744704,-34140.10831600259,79798.7912950123,17137.098686298432,17083.689126524252
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.3333054122076478,0.04581218748390614,0.04947938481163816,0.04318407210399322,0.04576605802717337,0.04926513470114824,0.0429681596752679,-159592.48263321654,-34270.252245645126,-34163.349000811206,-34246.97892679297,-34140.07906376529,79798.24131660827,17137.126122822563,17083.674500405603
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Clearances OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.2207423924789578,0.043844157002338235,0.04741351916059011,0.04292661347016835,0.043797932402725004,0.04719880339797555,0.0427106429440417,-159507.2379143578,-34250.98204192474,-34160.96367137334,-34227.70872307258,-34137.693734327426,79755.6189571789,17127.49102096237,17082.48183568667
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Clearances BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Handballs OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Inside 50s BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",3.3310338921711633,0.04467945287081043,0.0478153323427446,0.04237247373075659,0.044633268652916724,0.04760070714998965,0.0421563781589932,-159543.3970825741,-34254.72684230196,-34155.83179617136,-34231.4535234498,-34132.561859125446,79773.69854128706,17129.36342115098,17079.91589808568
