n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
25,0.0001,8,0.3,0.75,0.25,4,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1488,0.1488,99671040028354.44,99670825898021.31,99671405150642.66,0.29,True
25,0.0001,4,0.5,0.75,0.25,4,19260817,Plain,1,0.0002,0.0002,0.0002,0.1488,0.1488,0.1488,99674400413509.84,99673731933210.16,99673801359871.78,0.22,True
25,0.0001,4,0.3,0.75,0.5,4,19260817,Plain,1,0.0002,0.0002,0.0002,0.1488,0.1488,0.1488,99674429842026.84,99673834218385.28,99673999938311.36,0.26,True
25,0.0001,2,0.5,0.75,0.5,4,19260817,Plain,1,0.0002,0.0002,0.0002,0.1488,0.1488,0.1488,99676379626083.06,99676010988687.62,99675915417576.84,0.2,True
25,0.0001,2,0.7,0.75,0.25,4,19260817,Plain,1,0.0002,0.0002,0.0002,0.1488,0.1488,0.1488,99676380781680.6,99675984601777.92,99675780827585.84,0.19,True
50,0.0001,2,0.3,0.75,0.25,1024,19260817,Plain,1,0.0005,0.0006,0.0005,0.1487,0.1487,0.1488,99659124172140.2,99660435262098.14,99664069031755.06,0.45,True
25,0.01,2,0.3,0.75,0.25,1024,19260817,Plain,1,0.0222,0.0244,0.0191,0.1471,0.1469,0.1474,98468370087154.4,98478488904521.95,98767381288465.44,0.32,True
25,0.0001,4,0.3,0.75,0.25,1024,19260817,Plain,1,0.0003,0.0004,0.0003,0.1488,0.1487,0.1488,99669473306113.08,99670475360246.3,99670453295384.0,0.45,True
25,0.0001,2,0.5,0.75,0.25,1024,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672399332544.1,99672887200486.77,99673660986356.52,0.31,True
25,0.0001,2,0.3,0.75,0.5,1024,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672408237485.1,99672720499634.06,99673275523723.66,0.33,True
25,0.0001,2,0.3,0.75,0.25,256,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672575378536.12,99672703236191.62,99674190379158.3,0.24,True
50,0.01,2,0.3,0.75,0.25,1024,19260817,Plain,1,0.037,0.0409,0.0315,0.146,0.1457,0.1465,97494067852223.84,97510255518543.02,97999467274553.77,0.45,True
25,0.01,4,0.3,0.75,0.25,1024,19260817,Plain,1,0.0267,0.0289,0.0222,0.1468,0.1466,0.1472,98210434944590.62,98306396824953.64,98518621549592.78,0.45,True
25,0.01,2,0.5,0.75,0.25,1024,19260817,Plain,1,0.0222,0.0244,0.0191,0.1471,0.1469,0.1474,98467574796122.28,98477658628642.3,98766555901564.7,0.31,True
25,0.01,2,0.3,0.75,0.5,1024,19260817,Plain,1,0.0221,0.0245,0.0193,0.1471,0.1469,0.1474,98471815919583.28,98482915557208.05,98745882703418.05,0.33,True
25,0.01,2,0.3,0.75,0.25,256,19260817,Plain,1,0.022,0.0243,0.0191,0.1471,0.1469,0.1474,98477729946387.05,98482961492369.6,98816113596587.88,0.24,True
100,0.0001,2,0.3,0.75,0.25,1024,19260817,Plain,1,0.0011,0.0012,0.0009,0.1487,0.1487,0.1488,99632644321314.23,99634558849117.2,99644157951157.58,0.75,True
50,0.0001,4,0.3,0.75,0.25,1024,19260817,Plain,1,0.0007,0.0007,0.0006,0.1487,0.1487,0.1488,99653129962820.23,99654719812595.56,99657152799040.2,0.73,True
50,0.0001,2,0.5,0.75,0.25,1024,19260817,Plain,1,0.0005,0.0006,0.0005,0.1487,0.1487,0.1488,99659104270906.34,99660414930078.16,99664048086779.12,0.44,True
50,0.0001,2,0.3,0.75,0.5,1024,19260817,Plain,1,0.0005,0.0006,0.0005,0.1487,0.1487,0.1488,99659199418556.31,99660153970271.34,99663753466437.8,0.5,True
50,0.0001,2,0.3,0.75,0.25,256,19260817,Plain,1,0.0005,0.0006,0.0005,0.1487,0.1487,0.1488,99659418144232.98,99660332045823.12,99664979508272.94,0.34,True
25,0.0001,8,0.3,0.75,0.25,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99665217528237.52,99666798025005.69,99667759472221.14,3.22,True
25,0.0001,4,0.5,0.75,0.25,1024,19260817,Plain,1,0.0003,0.0004,0.0003,0.1488,0.1487,0.1488,99669426292510.12,99670390016980.3,99670404113401.2,0.46,True
25,0.0001,4,0.3,0.75,0.5,1024,19260817,Plain,1,0.0003,0.0004,0.0003,0.1488,0.1487,0.1488,99669442800313.38,99670562318477.06,99670746910111.12,0.47,True
25,0.0001,4,0.3,0.75,0.25,256,19260817,Plain,1,0.0003,0.0004,0.0003,0.1488,0.1487,0.1488,99669473700123.16,99670342096949.2,99670735404281.05,0.31,True
25,0.0001,2,0.5,0.75,0.5,1024,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672398090666.77,99672710262184.48,99673264787077.48,0.33,True
25,0.0001,2,0.3,0.75,0.5,256,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672632818171.86,99672901472222.88,99674356351484.44,0.27,True
25,0.0001,2,0.7,0.75,0.25,1024,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672389470834.14,99672877178925.6,99673650575751.14,0.33,True
25,0.0001,2,0.5,0.75,0.25,256,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672565585255.28,99672693547402.44,99674180246776.95,0.27,True
50,0.0001,2,0.3,0.75,0.75,4,19260817,Plain,1,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99666693048333.84,99666311064949.6,99668629246837.4,0.35,True
25,0.01,2,0.3,0.75,0.75,4,19260817,Plain,1,0.0154,0.0164,0.0145,0.1476,0.1475,0.1478,98832750320455.2,98775502947564.62,98997703350045.52,0.23,True
25,0.0001,4,0.3,0.75,0.75,4,19260817,Plain,1,0.0002,0.0002,0.0002,0.1488,0.1488,0.1488,99674395228582.31,99673696797942.14,99673826342284.8,0.28,True
25,0.0001,2,0.5,0.75,0.75,4,19260817,Plain,1,0.0002,0.0002,0.0002,0.1488,0.1488,0.1488,99676379626083.06,99676010988687.62,99675915417576.84,0.22,True
25,0.0001,2,0.3,0.75,0.75,16,19260817,Plain,1,0.0002,0.0003,0.0002,0.1488,0.1488,0.1488,99673679554469.78,99673974158525.12,99674753321692.44,0.22,True
50,0.01,2,0.3,0.75,0.75,4,19260817,Plain,1,0.0257,0.0273,0.0242,0.1469,0.1467,0.147,98146217664562.48,98042390185870.5,98356952141381.48,0.36,True
25,0.01,4,0.3,0.75,0.75,4,19260817,Plain,1,0.0186,0.0196,0.0177,0.1474,0.1473,0.1475,98654385205513.05,98564372126241.52,98750376937135.88,0.28,True
25,0.01,2,0.5,0.75,0.75,4,19260817,Plain,1,0.0154,0.0164,0.0145,0.1476,0.1475,0.1478,98832453414928.1,98775211082902.58,98997399813659.4,0.22,True
25,0.01,2,0.3,0.75,0.75,16,19260817,Plain,1,0.0196,0.0214,0.0186,0.1473,0.1472,0.1475,98609363235745.44,98586599624464.2,98863604453946.62,0.23,True
100,0.0001,2,0.3,0.75,0.75,4,19260817,Plain,1,0.0008,0.0008,0.0007,0.1487,0.1487,0.1488,99647178464116.12,99647617563322.06,99654954683818.48,0.58,True
50,0.0001,4,0.3,0.75,0.75,4,19260817,Plain,1,0.0005,0.0005,0.0004,0.1487,0.1487,0.1488,99662943917672.95,99661216812857.77,99664299075369.16,0.47,True
50,0.0001,2,0.5,0.75,0.75,4,19260817,Plain,1,0.0004,0.0004,0.0004,0.1487,0.1487,0.1488,99666685475751.05,99666303605526.16,99668621486882.14,0.35,True
50,0.0001,2,0.3,0.75,0.75,16,19260817,Plain,1,0.0005,0.0005,0.0005,0.1487,0.1487,0.1488,99661903664038.64,99661922141534.3,99666148613974.92,0.33,True
25,0.0001,4,0.3,0.75,0.75,16,19260817,Plain,1,0.0003,0.0003,0.0003,0.1488,0.1487,0.1488,99670934867993.31,99670646521380.8,99671700417857.0,0.28,True
25,0.0001,2,0.5,0.75,0.75,16,19260817,Plain,1,0.0002,0.0003,0.0002,0.1488,0.1488,0.1488,99673671420534.4,99673966266374.88,99674745140036.69,0.22,True
25,0.0001,2,0.3,0.75,0.75,64,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672412606009.6,99672917023185.02,99674064823467.2,0.22,True
25,0.0001,8,0.3,0.75,0.75,4,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99671097404286.14,99670205067513.23,99670393555181.4,0.43,True
25,0.0001,4,0.5,0.75,0.75,4,19260817,Plain,1,0.0002,0.0002,0.0002,0.1488,0.1488,0.1488,99674381540238.52,99673683216127.62,99673812178229.31,0.28,True
25,0.0001,2,0.7,0.75,0.75,4,19260817,Plain,1,0.0002,0.0002,0.0002,0.1488,0.1488,0.1488,99676375902915.78,99676007324976.16,99675911608785.02,0.22,True
50,0.0001,2,0.3,0.75,0.75,1024,19260817,Plain,1,0.0005,0.0006,0.0005,0.1487,0.1487,0.1488,99659065862243.23,99660755364887.5,99663735658741.77,0.53,True
25,0.01,2,0.3,0.75,0.75,1024,19260817,Plain,1,0.0221,0.0245,0.0192,0.1471,0.1469,0.1474,98470415799399.86,98485201682029.6,98750314722428.2,0.33,True
25,0.0001,4,0.3,0.75,0.75,1024,19260817,Plain,1,0.0003,0.0004,0.0003,0.1488,0.1487,0.1488,99669406052274.92,99670925433504.86,99670748646125.92,0.53,True
25,0.0001,2,0.5,0.75,0.75,1024,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672428622427.78,99673054974558.31,99673517474244.88,0.33,True
25,0.0001,2,0.3,0.75,0.75,256,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672681235159.88,99672681480365.36,99674261173934.84,0.29,True
50,0.01,2,0.3,0.75,0.75,1024,19260817,Plain,1,0.0368,0.0408,0.0317,0.146,0.1457,0.1465,97503376587484.3,97567150779189.52,97978192735366.86,0.53,True
25,0.01,4,0.3,0.75,0.75,1024,19260817,Plain,1,0.0267,0.0291,0.0225,0.1468,0.1466,0.1472,98204425733497.56,98320535963447.64,98537434761516.23,0.53,True
25,0.01,2,0.5,0.75,0.75,1024,19260817,Plain,1,0.0221,0.0245,0.0192,0.1471,0.1469,0.1474,98469593156269.84,98484367142361.77,98749442628546.42,0.35,True
25,0.01,2,0.3,0.75,0.75,256,19260817,Plain,1,0.0218,0.0241,0.019,0.1471,0.147,0.1474,98489674107153.95,98475028448732.31,98821265153715.66,0.28,True
100,0.0001,2,0.3,0.75,0.75,1024,19260817,Plain,1,0.0011,0.0012,0.0009,0.1487,0.1487,0.1488,99632358084008.8,99635099145081.42,99644044425347.95,0.87,True
50,0.0001,4,0.3,0.75,0.75,1024,19260817,Plain,1,0.0007,0.0007,0.0006,0.1487,0.1487,0.1488,99653013479661.88,99655522455258.44,99657827781177.31,0.84,True
50,0.0001,2,0.5,0.75,0.75,1024,19260817,Plain,1,0.0005,0.0006,0.0005,0.1487,0.1487,0.1488,99659045802999.92,99660734999528.7,99663714589923.72,0.52,True
50,0.0001,2,0.3,0.75,0.75,256,19260817,Plain,1,0.0005,0.0006,0.0005,0.1487,0.1487,0.1488,99659432221804.44,99660097275842.9,99664884805896.2,0.4,True
25,0.0001,8,0.3,0.75,0.75,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99664278215577.2,99666763462406.2,99667208570494.3,3.32,True
25,0.0001,4,0.5,0.75,0.75,1024,19260817,Plain,1,0.0003,0.0004,0.0003,0.1488,0.1487,0.1488,99669366807326.56,99670879005609.64,99670700493626.69,0.51,True
25,0.0001,4,0.3,0.75,0.75,256,19260817,Plain,1,0.0003,0.0004,0.0003,0.1488,0.1487,0.1488,99669288601062.4,99669817878340.56,99670483491424.6,0.36,True
25,0.0001,2,0.7,0.75,0.75,1024,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672418609668.1,99673044922512.0,99673506848802.6,0.35,True
25,0.0001,2,0.5,0.75,0.75,256,19260817,Plain,1,0.0003,0.0003,0.0002,0.1488,0.1487,0.1488,99672671341482.56,99672671746378.1,99674250840514.62,0.28,True
50,1.0,2,0.3,0.25,0.25,4,19260817,Plain,1,0.0614,0.0504,0.0436,0.1441,0.145,0.1456,108516544530195.69,109055781288792.16,108507872724167.84,0.26,True
25,1.0,4,0.3,0.25,0.25,4,19260817,Plain,1,0.0774,0.0334,0.0372,0.1429,0.1463,0.1461,112404577631843.31,114245577240889.6,115014928264255.78,0.19,True
25,1.0,2,0.5,0.25,0.25,4,19260817,Plain,1,0.0568,0.0537,0.0462,0.1445,0.1447,0.1454,109676928540805.88,109273967533767.8,109866570104230.44,0.19,True
25,1.0,2,0.3,0.5,0.25,4,19260817,Plain,1,0.0584,0.0563,0.0487,0.1444,0.1445,0.1452,105983737465397.52,105106105507208.7,106090756241923.64,0.18,True
25,1.0,2,0.3,0.25,0.5,4,19260817,Plain,1,0.0557,0.055,0.0428,0.1446,0.1446,0.1456,112156635038082.92,111801877313837.1,112939435030174.8,0.2,True
25,1.0,2,0.3,0.25,0.25,16,19260817,Plain,1,0.0712,0.0734,0.0532,0.1434,0.1432,0.1448,111120993941350.05,110519142507335.69,112732333373883.6,0.18,True
50,1.0,2,0.3,0.25,0.25,16,19260817,Plain,1,0.0796,0.0722,0.0535,0.1427,0.1433,0.1448,114115737684551.05,112989973430525.36,116394762407567.4,0.27,True
25,1.0,4,0.3,0.25,0.25,16,19260817,Plain,1,0.1104,0.0398,0.0271,0.1403,0.1458,0.1468,108214203397133.31,110410575847353.56,111729756296470.84,0.2,True
25,1.0,2,0.5,0.25,0.25,16,19260817,Plain,1,0.0711,0.0728,0.0532,0.1434,0.1433,0.1448,111948983537926.66,111522414630956.1,113665085651803.12,0.18,True
25,1.0,2,0.3,0.5,0.25,16,19260817,Plain,1,0.0779,0.0747,0.0534,0.1429,0.1431,0.1448,100645031305302.56,100566218538666.23,100659364254766.3,0.18,True
25,1.0,2,0.3,0.25,0.5,16,19260817,Plain,1,0.0729,0.0777,0.0539,0.1433,0.1429,0.1448,104981116921817.48,103575673455489.4,105082960011731.64,0.21,True
25,1.0,2,0.3,0.25,0.25,64,19260817,Plain,1,0.0873,0.0803,0.0487,0.1421,0.1427,0.1452,104490232292166.58,104826329294599.88,107931732743450.94,0.18,True
50,1.0,2,0.3,0.5,0.25,4,19260817,Plain,1,0.063,0.0553,0.0477,0.144,0.1446,0.1453,107463986803831.22,106560005256209.34,108492917520549.95,0.27,True
25,1.0,4,0.3,0.5,0.25,4,19260817,Plain,1,0.0764,0.0449,0.0421,0.143,0.1454,0.1457,111163389445269.16,112680759071523.66,111730753180954.52,0.22,True
25,1.0,2,0.5,0.5,0.25,4,19260817,Plain,1,0.0582,0.0553,0.0474,0.1444,0.1446,0.1453,105979258261218.88,105379238364575.77,106430964532115.48,0.19,True
25,1.0,2,0.3,0.5,0.5,4,19260817,Plain,1,0.0588,0.0558,0.0478,0.1443,0.1446,0.1453,104499513892977.88,103376690000616.16,104887901502633.2,0.21,True
50,1.0,2,0.3,0.25,0.5,4,19260817,Plain,1,0.06,0.052,0.0422,0.1442,0.1449,0.1457,112064053300683.48,111107944003475.16,113835854352589.78,0.3,True
25,1.0,4,0.3,0.25,0.5,4,19260817,Plain,1,0.0769,0.0406,0.0418,0.1429,0.1457,0.1457,112843548536364.78,113668820269457.1,114229877061209.12,0.22,True
25,1.0,2,0.5,0.25,0.5,4,19260817,Plain,1,0.0557,0.055,0.0428,0.1446,0.1446,0.1456,112154893657732.0,111799980100763.16,112937738112657.4,0.22,True
50,1.0,2,0.5,0.25,0.25,4,19260817,Plain,1,0.061,0.0511,0.0442,0.1442,0.1449,0.1455,108482890092352.86,108883404186985.88,109287970033426.02,0.26,True
25,1.0,4,0.5,0.25,0.25,4,19260817,Plain,1,0.0765,0.0363,0.0397,0.143,0.146,0.1459,111783458837955.3,115027807777152.84,113762561398114.28,0.19,True
25,1.0,2,0.7,0.25,0.25,4,19260817,Plain,1,0.0568,0.0537,0.0462,0.1445,0.1447,0.1454,109675817792112.7,109272846904614.98,109865342243262.05,0.17,True
100,1.0,2,0.3,0.25,0.25,4,19260817,Plain,1,0.0661,0.0479,0.0425,0.1438,0.1452,0.1457,112651839214547.3,112883498099307.94,113150103355464.72,0.41,True
50,1.0,4,0.3,0.25,0.25,4,19260817,Plain,1,0.0928,0.0268,0.0225,0.1417,0.1468,0.1472,119297289222188.16,122605893700608.23,123970169715714.31,0.3,True
50,1.0,2,0.3,0.25,0.25,1024,19260817,Plain,1,0.1166,0.0605,0.0138,0.1398,0.1442,0.1478,108543519789186.16,112416070681915.1,113638512984536.95,0.39,True
25,1.0,4,0.3,0.25,0.25,1024,19260817,Plain,1,0.1445,0.0376,-0.0014,0.1376,0.1459,0.149,101652740798867.77,105730476155342.6,108733042097717.64,0.32,True
25,1.0,2,0.5,0.25,0.25,1024,19260817,Plain,1,0.0965,0.0766,0.0394,0.1414,0.143,0.1459,103845101052812.98,105125092831194.14,107868068475477.16,0.26,True
25,1.0,2,0.3,0.5,0.25,1024,19260817,Plain,1,0.0987,0.0708,0.0262,0.1412,0.1434,0.1469,101683478810825.28,104568764347216.77,104827662616686.88,0.3,True
25,1.0,2,0.3,0.25,0.5,1024,19260817,Plain,1,0.0987,0.0634,0.0427,0.1412,0.144,0.1456,108182199482340.88,110357479756842.95,113261243135349.88,0.28,True
25,1.0,2,0.3,0.25,0.25,256,19260817,Plain,1,0.0931,0.0704,0.0361,0.1417,0.1434,0.1461,105540821952913.56,108359113971494.16,109285769025297.3,0.22,True
50,1.0,2,0.5,0.25,0.25,1024,19260817,Plain,1,0.1197,0.0556,0.0171,0.1396,0.1446,0.1476,108235594183604.28,111204165735428.62,114479527598913.42,0.38,True
25,1.0,4,0.5,0.25,0.25,1024,19260817,Plain,1,0.1498,0.0617,0.0115,0.1372,0.1441,0.148,102290899251748.6,107341755673703.72,110161769781068.86,0.32,True
25,1.0,2,0.7,0.25,0.25,1024,19260817,Plain,1,0.0955,0.072,0.0346,0.1415,0.1433,0.1463,102620629926712.56,104111971373548.48,106034461441260.3,0.27,True
25,1.0,2,0.5,0.5,0.25,1024,19260817,Plain,1,0.0999,0.0695,0.0244,0.1411,0.1435,0.147,99097758848506.23,101326627400199.77,102546227373690.84,0.3,True
25,1.0,2,0.5,0.25,0.5,1024,19260817,Plain,1,0.0986,0.0641,0.0427,0.1413,0.1439,0.1456,108191890343065.6,110341919406492.16,113252460171076.16,0.28,True
25,1.0,2,0.5,0.25,0.25,256,19260817,Plain,1,0.093,0.0733,0.0384,0.1417,0.1432,0.146,106061306515397.44,108511623749942.92,109365343032860.92,0.23,True
50,1.0,2,0.3,0.5,0.25,1024,19260817,Plain,1,0.1228,0.0509,0.0072,0.1393,0.1449,0.1483,101458153829693.22,105960681338722.44,106404911104647.78,0.43,True
25,1.0,4,0.3,0.5,0.25,1024,19260817,Plain,1,0.1461,0.0514,-0.0065,0.1375,0.1449,0.1493,98377931872464.62,102547524296371.95,108337208071201.42,0.39,True
25,1.0,2,0.3,0.5,0.5,1024,19260817,Plain,1,0.1013,0.0631,0.0366,0.141,0.144,0.1461,101105633623744.12,106128861794098.06,105249081721095.69,0.3,True
25,1.0,2,0.3,0.5,0.25,256,19260817,Plain,1,0.0967,0.0656,0.0309,0.1414,0.1438,0.1465,101988745946469.69,104995984374575.16,104393307132646.95,0.25,True
50,1.0,2,0.3,0.25,0.25,256,19260817,Plain,1,0.1145,0.0618,0.0197,0.14,0.1441,0.1474,107080322451454.22,111371766518020.56,113505759075896.38,0.3,True
25,1.0,4,0.3,0.25,0.25,256,19260817,Plain,1,0.1289,0.0473,-0.0014,0.1389,0.1452,0.149,104921899067229.58,110546285001008.69,111102403528174.1,0.26,True
25,1.0,2,0.3,0.25,0.5,256,19260817,Plain,1,0.0942,0.0827,0.0481,0.1416,0.1425,0.1452,105869366524896.56,105766964791340.64,106816931800517.58,0.27,True
50,1.0,2,0.3,0.25,0.75,4,19260817,Plain,1,0.0606,0.0538,0.0402,0.1442,0.1447,0.1458,111011808999934.06,110646810701783.05,113656298289730.08,0.32,True
25,1.0,4,0.3,0.25,0.75,4,19260817,Plain,1,0.0754,0.0386,0.0418,0.1431,0.1459,0.1457,112416540013536.84,113208177810779.31,113589456389998.8,0.25,True
25,1.0,2,0.5,0.25,0.75,4,19260817,Plain,1,0.0562,0.0547,0.0431,0.1445,0.1446,0.1456,110093651980448.72,109559107087718.1,111188183896587.88,0.21,True
25,1.0,2,0.3,0.5,0.75,4,19260817,Plain,1,0.0587,0.0509,0.0459,0.1443,0.1449,0.1454,106914016687916.56,107341266524268.2,107641933212778.06,0.22,True
25,1.0,2,0.3,0.25,0.75,16,19260817,Plain,1,0.0729,0.0777,0.0539,0.1433,0.1429,0.1448,104981116921817.48,103575673455489.4,105082960011731.64,0.21,True
50,1.0,2,0.3,0.25,0.75,16,19260817,Plain,1,0.0834,0.0681,0.0509,0.1424,0.1436,0.145,110055251335953.5,109901488149259.69,110701498027994.28,0.31,True
25,1.0,4,0.3,0.25,0.75,16,19260817,Plain,1,0.115,0.0349,0.0318,0.14,0.1461,0.1465,111206368332884.34,112198376538131.31,117063624343197.64,0.26,True
25,1.0,2,0.5,0.25,0.75,16,19260817,Plain,1,0.0729,0.0778,0.0539,0.1433,0.1429,0.1448,104978242395912.4,103572760435267.08,105080099101962.8,0.21,True
25,1.0,2,0.3,0.5,0.75,16,19260817,Plain,1,0.0789,0.0669,0.0561,0.1428,0.1437,0.1446,106814758854754.44,107951583017251.3,107034605751258.69,0.22,True
25,1.0,2,0.3,0.25,0.75,64,19260817,Plain,1,0.0892,0.0707,0.0424,0.142,0.1434,0.1457,105572302085839.78,107532293170415.38,108591620879111.4,0.21,True
50,1.0,2,0.5,0.25,0.75,4,19260817,Plain,1,0.0606,0.0538,0.0402,0.1442,0.1447,0.1458,111009812371489.05,110642498052789.8,113646561077205.9,0.33,True
25,1.0,4,0.5,0.25,0.75,4,19260817,Plain,1,0.0753,0.0397,0.042,0.1431,0.1458,0.1457,112399901580265.5,113102128411350.84,113563700898387.52,0.25,True
25,1.0,2,0.7,0.25,0.75,4,19260817,Plain,1,0.0562,0.0547,0.0431,0.1445,0.1446,0.1456,110091871501084.8,109557236658874.3,111186401823180.42,0.22,True
25,1.0,2,0.5,0.5,0.75,4,19260817,Plain,1,0.0587,0.0513,0.0461,0.1443,0.1449,0.1454,106914046082863.16,107281485088767.72,107618195499243.56,0.25,True
100,1.0,2,0.3,0.25,0.75,4,19260817,Plain,1,0.0659,0.0533,0.0389,0.1438,0.1447,0.1459,112733465339820.05,113196482012799.05,115357672601546.58,0.52,True
50,1.0,4,0.3,0.25,0.75,4,19260817,Plain,1,0.0954,0.0105,0.0194,0.1415,0.148,0.1474,118963106757518.4,123164084014310.95,122793754446665.58,0.41,True
50,1.0,2,0.3,0.5,0.75,4,19260817,Plain,1,0.0631,0.0517,0.046,0.144,0.1449,0.1454,108075717917942.84,108317248641059.7,109044206307869.8,0.34,True
25,1.0,4,0.3,0.5,0.75,4,19260817,Plain,1,0.0786,0.0367,0.0313,0.1428,0.146,0.1465,112169050339380.16,115875727282859.36,114230447249172.3,0.28,True
50,1.0,2,0.3,0.25,0.75,1024,19260817,Plain,1,0.1211,0.0575,0.0169,0.1395,0.1444,0.1476,108640515530765.42,114407512964247.4,117923284561673.56,0.45,True
25,1.0,4,0.3,0.25,0.75,1024,19260817,Plain,1,0.1626,0.0726,-0.0277,0.1361,0.1433,0.1509,103038371698928.02,105847520576279.92,112104683003605.77,0.36,True
25,1.0,2,0.5,0.25,0.75,1024,19260817,Plain,1,0.0982,0.0732,0.0343,0.1413,0.1432,0.1463,105841383794542.56,107617761057891.98,112462602891916.66,0.3,True
25,1.0,2,0.3,0.5,0.75,1024,19260817,Plain,1,0.1008,0.0628,0.0443,0.1411,0.144,0.1455,101486676839391.48,103232090981647.16,102886215630456.5,0.34,True
25,1.0,2,0.3,0.25,0.75,256,19260817,Plain,1,0.0938,0.076,0.0434,0.1416,0.143,0.1456,105131094886045.48,103987685838689.16,107513665874991.05,0.26,True
50,1.0,2,0.3,0.25,0.75,256,19260817,Plain,1,0.1174,0.0655,0.0272,0.1398,0.1438,0.1468,107905199369331.88,109973237476426.77,112715769924141.16,0.38,True
25,1.0,4,0.3,0.25,0.75,256,19260817,Plain,1,0.1544,0.0345,0.0041,0.1368,0.1462,0.1485,103740419860134.88,109477812746586.3,111475241134119.12,0.3,True
25,1.0,2,0.5,0.25,0.75,256,19260817,Plain,1,0.0952,0.0749,0.0248,0.1415,0.1431,0.147,104968878159817.48,103973644442333.88,110130786827081.88,0.26,True
25,1.0,2,0.3,0.5,0.75,256,19260817,Plain,1,0.0949,0.0608,0.0275,0.1415,0.1442,0.1468,101248434863828.16,104462243248495.0,105341233670829.12,0.28,True
50,1.0,2,0.3,0.75,0.25,4,19260817,Plain,1,0.0643,0.0531,0.0424,0.1439,0.1448,0.1457,109787771336444.78,110263229129673.64,110715904028361.16,0.27,True
25,1.0,4,0.3,0.75,0.25,4,19260817,Plain,1,0.0804,0.0175,0.0259,0.1427,0.1475,0.1469,108580087620864.28,113614201607672.52,111921131491841.28,0.21,True
25,1.0,2,0.5,0.75,0.25,4,19260817,Plain,1,0.0601,0.0534,0.0417,0.1442,0.1447,0.1457,105389054213588.1,105310248592859.6,106251267975755.44,0.2,True
25,1.0,2,0.3,0.75,0.5,4,19260817,Plain,1,0.06,0.055,0.0455,0.1442,0.1446,0.1454,104927879780351.84,105187111911825.88,105402899862873.77,0.23,True
25,1.0,2,0.3,0.75,0.25,16,19260817,Plain,1,0.0799,0.0775,0.0551,0.1427,0.1429,0.1447,104293318593734.28,103903540787082.36,103698197159674.9,0.19,True
50,1.0,2,0.3,0.75,0.25,16,19260817,Plain,1,0.0909,0.0649,0.0487,0.1419,0.1439,0.1452,106237103085391.23,108921557138670.06,107465888526232.2,0.28,True
25,1.0,4,0.3,0.75,0.25,16,19260817,Plain,1,0.1147,0.0309,0.0243,0.14,0.1465,0.147,107606198906633.7,113265903243263.88,112009894645968.77,0.22,True
25,1.0,2,0.5,0.75,0.25,16,19260817,Plain,1,0.0799,0.0775,0.0552,0.1427,0.1429,0.1447,104290231658319.28,103903636845912.88,103674184922386.23,0.21,True
25,1.0,2,0.3,0.75,0.5,16,19260817,Plain,1,0.0825,0.0695,0.0529,0.1425,0.1435,0.1449,103489779855139.52,104462229143966.22,105365782382565.62,0.21,True
25,1.0,2,0.3,0.75,0.25,64,19260817,Plain,1,0.0925,0.0778,0.0283,0.1417,0.1429,0.1467,103024609771124.7,103018970588985.72,108203638766973.06,0.19,True
50,1.0,2,0.3,0.75,0.5,4,19260817,Plain,1,0.0645,0.0558,0.043,0.1439,0.1446,0.1456,110094933354241.16,110260724280118.64,111011335437281.4,0.34,True
25,1.0,4,0.3,0.75,0.5,4,19260817,Plain,1,0.0843,0.0253,0.0219,0.1424,0.1469,0.1472,110842240840112.52,114919168533574.08,114762551882999.16,0.25,True
25,1.0,2,0.5,0.75,0.5,4,19260817,Plain,1,0.0601,0.0544,0.047,0.1442,0.1447,0.1453,105632117060323.16,105891419037093.12,105823847969938.44,0.22,True
50,1.0,2,0.5,0.75,0.25,4,19260817,Plain,1,0.0643,0.0536,0.0426,0.1439,0.1447,0.1456,109787689755707.31,110196503470068.8,110691754822605.02,0.29,True
