,combo,score,Train r2,Val r2,Test r2,Train r2_adj,Val r2_adj,Test r2_adj,Train AIC,Val AIC,Test AIC,Val BIC,Test BIC,Train llh,Val llh,Test llh
0,['Behind Assists BTRS'],0.13443750507819385,0.016602828700299166,0.020370884211806217,0.01498259634736554,0.01655528714016863,0.020150072960642307,0.01476032005183281,-158344.98085163685,-34002.514839469724,-33905.80695394347,-33979.241520617565,-33882.53701689756,79174.49042581843,17003.257419734862,16954.903476971736
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.651769281355852,0.036290882522779344,0.034088722332493715,0.032853825935627134,0.03624429276607266,0.03387100312192959,0.03263558241220055,-159181.690811989,-34127.68474023678,-34068.14042827447,-34104.41142138462,-34044.870491228554,79592.8454059945,17065.84237011839,17036.070214137235
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.5514252008776857,0.035733139338793074,0.03327323472364363,0.03243662219514254,0.035686522618432304,0.03305533169980124,0.032218284526676966,-159157.75326333026,-34120.194182475934,-34064.31667248963,-34096.920863623774,-34041.04673544371,79580.87663166513,17062.097091237967,17034.158336244815
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.3379290397656503,0.035589375560577174,0.03356725845401076,0.032264739269123544,0.03554275189007006,0.03334942170397215,0.0320463628140335,-159151.58536967973,-34122.8941714232,-34062.74181060967,-34099.62085257104,-34039.47187356375,79577.79268483986,17063.4470857116,17033.370905304833
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.4453546567778233,0.035590571069450294,0.03353753800281056,0.03225847180261687,0.035543947456739056,0.03331969455369588,0.03204009393322782,-159151.63665677467,-34122.62121433335,-34062.68439079625,-34099.34789548119,-34039.41445375033,79577.81832838734,17063.310607166673,17033.342195398123
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.5488378602731045,0.03608585864997382,0.034116253224980575,0.03316239228952578,0.036039258981549804,0.03389854021995964,0.032944218396326885,-159172.889867424,-34127.9377320901,-34070.96956194421,-34104.66441323794,-34047.6996248983,79588.444933712,17065.96886604505,17037.484780972107
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.3410681627827654,0.03545882175670367,0.03331086615506773,0.032771903519735135,0.035412191774675916,0.033092971613459476,0.03255364150992346,-159145.9850197608,-34120.53970211867,-34067.389462806415,-34097.26638326651,-34044.1195257605,79574.9925098804,17062.269851059336,17035.694731403208
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.4484937797949384,0.03546317349638595,0.033251638108226844,0.032763049280305045,0.03541654372473957,0.03303373021644462,0.03254478527247018,-159146.1716835716,-34119.99589540645,-34067.308301674144,-34096.72257655429,-34044.03836462823,79575.0858417858,17061.997947703225,17035.654150837072
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS']",2.335341699161069,0.03595406092637776,0.03439183491580844,0.03299911350957063,0.035907454886296764,0.03417418402770189,0.03278090277133505,-159167.23324903008,-34130.47055460865,-34069.47240520557,-34107.19723575649,-34046.20246815965,79585.61662451504,17067.235277304324,17036.736202602784
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.442767316173242,0.035954632033933454,0.034371110301375074,0.032994483572670874,0.03590802602146226,0.03415345474188025,0.032776271789656586,-159167.25775869185,-34130.280053212395,-34069.42995547997,-34107.006734360235,-34046.16001843406,79585.62887934592,17067.140026606197,17036.714977739986
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.234997618682903,0.03531716208186708,0.03355014495362518,0.032590129554768366,0.035270525251414164,0.03333230434615386,0.03237182652634785,-159139.9091201364,-34122.73699743892,-34065.72340641169,-34099.46367858676,-34042.45346936578,79571.9545600682,17063.36849871946,17034.861703205846
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.342423235695076,0.035318542017454546,0.03351852667454058,0.032583913190831204,0.03527190525371349,0.033300678940217154,0.03236560875964323,-159139.96830240198,-34122.446615839675,-34065.66643562064,-34099.173296987516,-34042.39649857472,79571.98415120099,17063.223307919838,17034.83321781032
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.123842713480394,0.03527488869348683,0.033478362683381,0.03267953466291995,0.035228249819360236,0.03326050589597718,0.032461251809408176,-159138.0961526938,-34122.07776430124,-34066.542813307606,-34098.80444544908,-34043.27287626169,79571.0480763469,17063.03888215062,17035.271406653803
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",2.01158935818012,0.03516911805872325,0.03329812091966422,0.032279321818611484,0.03512247407119884,0.033080223505242756,0.03206094865417919,-159133.5603439463,-34120.42267797954,-34062.87541105095,-34097.14935912738,-34039.60547400503,79568.78017197315,17062.21133898977,17033.437705525474
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",1.8921333945392402,0.028912584420107912,0.024482585120652933,0.027223989093639878,0.028865637965402535,0.024262700658829517,0.027004475156844898,-158866.1394845315,-34039.8476025103,-34016.68035017795,-34016.57428365814,-33993.410413132035,79435.06974226575,17021.92380125515,17010.340175088975
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Score Involvements BTRS']",1.6520352687602873,0.0260639954928239,0.023760701103638704,0.023516881342914076,0.026016911325335013,0.02354065392705884,0.023296530870465126,-158744.9535360908,-34033.28178128681,-33982.95753062577,-34010.00846243465,-33959.68759357985,79374.4767680454,17018.640890643404,16993.478765312884
