,combo,score,Train AIC,Val AIC,Test AIC,Val BIC,Test BIC,Train r2,Val r2,Test r2,Train r2_adj,Val r2_adj,Test r2_adj,Train llh,Val llh,Test llh
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Centre Clearances OTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Inside 50s BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Turnovers OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.689467645417742,-159506.4998678682,-34210.22622226442,-34162.25971761539,-34186.95290341226,-34138.98978056947,0.043827100135352515,0.043029482210916625,0.04306650978279203,0.04378087471113856,0.04281377827362609,0.04285057082527932,79755.2499339341,17107.11311113221,17083.129858807693
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Centre Clearances OTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Inside 50s BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.5863021984308,-159505.8349574681,-34210.29808221143,-34160.85673725057,-34187.02476335927,-34137.586800204655,0.04381173324355825,0.04303722979680291,0.04291506999845551,0.043765507076444,0.04282152760584079,0.042699096867461095,79754.91747873405,17107.149041105717,17082.428368625286
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Goals BTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Inside 50s BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.584255916373499,-159934.31402449112,-34292.702304775885,-34274.9468699444,-34269.428985923725,-34251.67693289848,0.05366338528753467,0.051880497935604675,0.0551521985460004,0.05361763539076336,0.0516667890429946,0.05493898681149645,79969.15701224556,17148.351152387942,17139.4734349722
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Goals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Inside 50s BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.557463233406143,-159799.9433724935,-34271.452425132054,-34240.03991979918,-34248.179106279895,-34216.76998275326,0.05058488999636768,0.049607901961332246,0.05142483922000718,0.05053899127217121,0.049393680818981545,0.051210786379934925,79901.97168624675,17137.726212566027,17122.01995989959
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Inside 50s BTN', 'Inside 50s OTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.578624082836835,-159502.27275827245,-34212.22769558024,-34161.51257956417,-34188.95437672808,-34138.24264251826,0.043729402261703076,0.04324524776102512,0.04298586557471895,0.04368317211436257,0.04302959245791693,0.042769908419257874,79753.13637913622,17108.11384779012,17082.756289782086
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Inside 50s BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Turnovers OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.551766593758922,-159502.53898841288,-34211.93648058966,-34161.82788486111,-34188.6631617375,-34138.55794781519,0.043735555724986,0.04321385683077661,0.04301989966678166,0.04368932587512975,0.042998194452061544,0.04280395019135941,79753.26949420644,17107.96824029483,17082.913942430554
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Inside 50s BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.4486011467719795,-159501.87840521126,-34212.011592179486,-34160.433191066775,-34188.738273327326,-34137.16325402086,0.04372028737917655,0.04322195343107682,0.042869347084799614,0.04367405679118419,0.04300629287735902,0.042653363636099284,79752.93920260563,17108.005796089743,17082.216595533388
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN']",4.161899135263249,-159500.35369703194,-34215.18176988036,-34163.750944766754,-34191.9084510282,-34140.48100772084,0.043685045207557116,0.043563618012753214,0.04322744878583684,0.04363881291580973,0.043348034471225594,0.04301154614537317,79752.17684851597,17109.59088494018,17083.875472383377
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.305520021326571,-159501.79233779781,-34212.08064732346,-34161.14194440117,-34188.8073284713,-34137.872007355254,0.04371829804780114,0.04322939712066032,0.04294585762256098,0.04367206736363616,0.043013738244771726,0.0427298914390164,79752.89616889891,17108.04032366173,17082.570972200585
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN']",4.010333666278738,-159489.67512097972,-34214.92495605121,-34160.037532853625,-34191.65163719905,-34136.76759580771,0.04343818372827213,0.043535944551392536,0.0428266327768867,0.04339193950220144,0.04332035477218621,0.04261063968939405,79746.83756048986,17109.462478025605,17082.018766426812
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN']",3.8586847713321246,-159489.47788586078,-34215.27549167489,-34160.18271160936,-34192.00217282273,-34136.91277456345,0.04343362355537406,0.04357371698310286,0.04284230614715012,0.04338737910884538,0.04335813571791247,0.04262631659646676,79746.73894293039,17109.637745837445,17082.09135580468
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Ineffective Disposals BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN']",3.7035418823238446,-159483.81208745844,-34216.956573278294,-34160.92114644321,-34193.683254426134,-34137.65120939729,0.04330261822910275,0.04375484343425362,0.04292202294721614,0.04325636744922501,0.043539302995492024,0.04270605138520478,79743.90604372922,17110.478286639147,17082.460573221604
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN']",3.071515583942286,-159479.65244798778,-34221.10966776009,-34162.562879311015,-34197.83634890793,-34139.2929422651,0.043206427083970045,0.04420216740013816,0.04309923035798491,0.043160171653807256,0.04398672778949908,0.04288329878410646,79741.82622399389,17112.554833880044,17083.281439655508
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN']",3.2345068326894166,-159479.96233506314,-34221.33527564846,-34162.17432558359,-34198.0619567963,-34138.904388537674,0.04321359351743248,0.04422646131522001,0.04305729312493778,0.04316733843372522,0.044011027180500095,0.04284135208761963,79741.98116753157,17112.66763782423,17083.087162791795
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN']",3.392167522499451,-159480.5037243774,-34221.41382154788,-34163.69038848765,-34198.14050269572,-34140.420451441736,0.04322611353162953,0.04423491915209132,0.043220913845219644,0.04317985905319255,0.04401948692379243,0.043005009730099464,79742.2518621887,17112.70691077394,17083.845194243826
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN']",3.5480819799079377,-159483.12341531753,-34217.59756198447,-34161.60262106665,-34194.32424313231,-34138.33268402074,0.04328669343956415,0.043823897086137764,0.042995584788907526,0.04324044188981502,0.0436083722122701,0.042779629826657395,79743.56170765877,17110.798780992234,17082.801310533327
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances BTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Kicks BTN', 'Kicks OTN', 'Score Involvements BTN', 'Score Involvements OTN']",2.9084640276519145,-159477.2020915308,-34221.10133127176,-34164.53953740727,-34197.8280124196,-34141.26960036135,0.04314975836915702,0.04420126969833382,0.043312545812522085,0.04310350019938991,0.04398582988535016,0.04309666237481746,79740.6010457654,17112.55066563588,17084.269768703634
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances OTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Inside 50s BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.4447739909548165,-159504.3309053024,-34211.44131848708,-34160.26366114378,-34188.16799963492,-34136.99372409786,0.043776971849056046,0.04316047947008794,0.042851045275952404,0.04373074400142962,0.04294480505996057,0.04263505769731657,79754.1654526512,17107.72065924354,17082.13183057189
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances OTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN']",4.158071979446086,-159502.78957116115,-34214.63127895448,-34163.64732524563,-34191.35796010232,-34140.37738819971,0.04374134748886216,0.043504297837347106,0.043216266641361134,0.043695117919004156,0.043288700924879464,0.04300036147756581,79753.39478558057,17109.31563947724,17083.823662622814
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances OTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Metres Gained OTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN', 'Uncontested Possessions OTN']",4.301692865509408,-159504.23109451745,-34211.52416491619,-34161.02520980196,-34188.25084606403,-34137.75527275605,0.04377466499467886,0.04316941033619459,0.04293325644195789,0.04372843703552942,0.04295373793911039,0.0427172874148658,79754.11554725873,17107.762082458095,17082.51260490098
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances OTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Ineffective Disposals OTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN']",4.006506510461575,-159492.09382723662,-34214.39213260029,-34159.89544010202,-34191.11881374813,-34136.6255030561,0.04349410363793693,0.0434785265956269,0.04281129232037917,0.043447862115270075,0.04326292387424635,0.04259529577120169,79748.04691361831,17109.196066300145,17081.94772005101
0,"['Behind Assists BTN', 'Behind Assists OTN', 'Centre Clearances OTN', 'Clearances BTN', 'Clearances OTN', 'Contested Possessions BTN', 'Contested Possessions OTN', 'Disposals BTN', 'Disposals OTN', 'Effective Disposals BTN', 'Effective Disposals OTN', 'Handballs BTN', 'Handballs OTN', 'Ineffective Disposals BTN', 'Kicks BTN', 'Kicks OTN', 'Metres Gained BTN', 'Score Involvements BTN', 'Score Involvements OTN', 'Stoppage Clearances BTN', 'Stoppage Clearances OTN', 'Uncontested Possessions BTN']",3.8548576155149616,-159491.88123040236,-34214.75860402346,-34160.050202280574,-34191.4852851713,-34136.78026523466,0.04348918858106432,0.04351801854574666,0.04282800056725322,0.04344294682078298,0.04330242472596657,0.04261200778841234,79747.94061520118,17109.37930201173,17082.025101140287
