,combo,score,alpha,Train r2,Val r2,Test r2,Train r2_adj,Val r2_adj,Test r2_adj,Train AIC,Val AIC,Test AIC,Val BIC,Test BIC,Train llh,Val llh,Test llh
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.234997618682903,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.342423235695076,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.123842713480394,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",2.01158935818012,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",1.8921333945392402,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Score Involvements BTRS']",1.6520352687602873,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",1.7724166608533796,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Score Involvements BTRS']",1.5274535439227566,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Score Involvements BTRS']",1.3973408097857718,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Contested Possessions BTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Score Involvements BTRS']",1.2634901068315616,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Behind Assists OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Score Involvements BTRS']",1.1296122545016165,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.2281739546284487,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.1170190494259398,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",2.0047656941256657,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",1.885309730484786,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Score Involvements BTRS']",1.645211604705833,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Handballs BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",1.7655929967989252,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.231313077645564,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS']",2.2255866140238676,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.1252425335457015,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.2326681505578745,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals BTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",2.0129891782454274,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.120158172443055,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Ineffective Disposals OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",2.007904817142781,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS']",2.1144317088213587,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS']",2.0140876283431925,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Score Involvements OTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.1215132453553656,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Turnovers OTRS', 'Uncontested Possessions BTRS']",2.0021783535210846,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS']",1.9018342730429183,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Metres Gained OTRS', 'Score Involvements BTRS', 'Uncontested Possessions BTRS', 'Uncontested Possessions OTRS']",2.0092598900550915,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
0,"['Behind Assists BTRS', 'Contested Possessions BTRS', 'Contested Possessions OTRS', 'Disposals BTRS', 'Disposals OTRS', 'Effective Disposals BTRS', 'Effective Disposals OTRS', 'Hitouts OTRS', 'Kicks BTRS', 'Kicks OTRS', 'Metres Gained BTRS', 'Score Involvements BTRS']",1.6617361472639653,0.01,0.023622314678147793,0.024490949959848685,0.022534521006423947,0.023575112469526927,0.02427106738348439,0.022313948857265897,-158641.36023861202,-34039.92371251089,-33974.04265181307,-34016.65039365873,-33950.772714767154,79322.68011930601,17021.961856255446,16989.021325906535
